participant_id,wcst_hmm_lapse_occupancy,wcst_hmm_trans_to_lapse,wcst_hmm_trans_to_focus,wcst_hmm_stay_lapse,wcst_hmm_stay_focus,wcst_hmm_lapse_rt_mean,wcst_hmm_focus_rt_mean,wcst_hmm_rt_diff,wcst_hmm_state_changes,wcst_hmm_n_trials,wcst_rl_alpha,wcst_rl_beta,wcst_rl_n_trials,wcst_rl_alpha_pos,wcst_rl_alpha_neg,wcst_rl_alpha_asymmetry,wcst_rl_beta_asym,wcst_rl_asym_n_trials
VwTymW8T68MfpnJvZ2X97ILqDWS2,39.50617283950617,0.1972503464715772,0.2997709022924431,0.7002290977075569,0.8027496535284229,1858.8701094036132,1127.0079801077534,731.8621292958599,15,81,0.99,0.3803031853739635,81,0.99,0.99,0.0,0.3803026536673321,81
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,20.454545454545457,0.18670772683690062,0.6147541685091751,0.38524583149082503,0.8132922731630994,3575.388628783289,1381.5121286290973,2193.8765001541915,23,88,0.01,0.1,88,0.99,0.01,0.98,0.8623987114890213,88
WbOfW9KmUkPQK8o5hlHJnJFdpp92,7.142857142857142,0.06012184719450894,0.7017150065188951,0.29828499348110504,0.939878152805491,3139.9682708770342,1459.231122469837,1680.7371484071973,9,98,0.11154158275524574,0.5497726391617425,98,0.20401680318531235,0.01,0.19401680318531234,0.7772480998191308,98
WcTsIpSoEhYeIBSNjAbbdaNSBya2,6.382978723404255,0.017564281716610106,0.2981968080561741,0.7018031919438259,0.9824357182833898,3081.2326462868436,1643.5225889595688,1437.7100573272749,3,94,0.99,0.22752061876605495,94,0.99,0.32838752454215514,0.6616124754578449,0.6150319970621358,94
WeHQDy9BWldTlaQDVVlsJNCqwxA2,16.822429906542055,0.13565581999362764,0.5329511176652298,0.4670488823347701,0.8643441800063723,2005.5325836046306,1166.5922496082924,838.9403339963383,19,107,0.99,0.20516551115388423,107,0.99,0.6670456102180887,0.32295438978191127,0.26979926223864903,107
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,1.3888888888888888,0.014285714285718896,1.0,0.0,0.9857142857142811,8131.799999713898,1301.7507042078905,6830.049295506007,2,72,0.01,0.1,72,0.20261535238640815,0.01,0.19261535238640815,0.1,72
WnC6Uscb5VMIr43GASKiUCO3AYH2,17.56756756756757,0.03640797922648199,0.23621847505271523,0.7637815249472847,0.963592020773518,3012.740565633197,990.8433135457183,2021.8972520874788,5,74,0.01,0.1,74,0.8856382041939161,0.19153249163163386,0.6941057125622823,0.37181210457522457,74
WqoZv41KTtTCuPKBPyClregrKAi1,40.44943820224719,0.30068792992088733,0.3528700581377545,0.6471299418622455,0.6993120700791127,2009.927996531105,1127.2499022278066,882.6780943032984,27,89,0.04542739689254723,0.48727317115844504,89,0.06990769548008836,0.01,0.05990769548008836,0.479326622889389,89
XbHvBButpZS4bapbJXJLAYcHnn12,37.5,0.23456163538881258,0.29214953911353053,0.7078504608864694,0.7654383646111874,3006.871877004296,1571.1188204749697,1435.7530565293264,33,128,0.01,0.1,128,0.01,0.13795600129857014,-0.12795600129857013,0.1,128
XehZHBpwr5MYzUXkj0FAYCsFG922,2.608695652173913,0.021352573076480183,0.9943562158359677,0.005643784164032299,0.9786474269235198,5669.440948724549,1326.901182895583,4342.539765828967,5,115,0.01,0.1,115,0.016080468793619105,0.99,-0.9739195312063809,10.0,115
YEU5ox3jteVINfdSTg5ymqYcS9o2,23.52941176470588,0.08924878025430306,0.32071747090882613,0.6792825290911739,0.910751219745697,3348.721188968835,1224.5133067302324,2124.207882238603,9,68,0.01,0.1,68,0.3947473312495642,0.01,0.3847473312495642,0.1,68
Yco8O7tmHlbsUBfKW2ywcZByGO32,18.181818181818183,0.17935914502432124,0.7718003988929667,0.22819960110703336,0.8206408549756787,3626.841915887889,1129.0189106368573,2497.8230052510316,19,66,0.99,0.45638567456103996,66,0.99,0.99,0.0,0.4563853638885432,66
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,2.380952380952381,1.1959800610488933e-114,0.5000000000000008,0.4999999999999991,1.0,5954.800000011921,1643.339024388936,4311.460975622985,1,84,0.01,0.1,84,0.01,0.01,0.0,0.1,84
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,1.1494252873563218,0.0,1.0,0.0,1.0,8414.900000095367,1399.091860474542,7015.808139620825,1,87,0.01,0.1,87,0.01,0.99,-0.98,0.1,87
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,10.0,0.07359019075408738,0.7403004332650769,0.25969956673492317,0.9264098092459125,2727.2432440160615,1297.2780213431104,1429.965222672951,11,80,0.01,0.1,80,0.15935163117691034,0.2532098985570797,-0.09385826738016936,0.4432180463329337,80
aM2995jJmJWvr6cneaGH58HauIg2,24.137931034482758,0.1039199216658297,0.33486748837318864,0.6651325116268114,0.8960800783341704,1620.5313261620313,933.2752901462565,687.2560360157748,13,87,0.01,0.1,87,0.43271235158942584,0.99,-0.5572876484105742,0.11351188347415896,87
afdTz6deeYWf1qKNdUpKAYKN3hz1,14.84375,0.17168596726681312,0.5655818374076069,0.434418162592393,0.8283140327331868,6016.194189290162,3121.7222549805056,2894.4719343096567,26,128,0.01,0.1,128,0.01,0.01,0.0,0.1,128
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,7.563025210084033,0.07847348044224879,0.9971486603458855,0.0028513396541146076,0.9215265195577512,2304.9648082457625,1014.8153084657581,1290.1494997800044,17,119,0.01,0.1,119,0.01,0.1661205776900606,-0.1561205776900606,1.3722289421128016,119
asKxydfXDkZAk89VaD4hwVovkzJ3,9.876543209876543,0.05523462741135341,0.6257885191400892,0.37421148085991085,0.9447653725886467,2708.124239980228,1337.0729450165393,1371.0512949636889,9,81,0.01,0.1,81,0.503305012182851,0.01,0.49330501218285094,0.6823187671871078,81
azdL1gX79EVd9iepyCAVQrqIaQF3,12.345679012345679,0.09206929045497925,0.6714045801271482,0.32859541987285174,0.9079307095450208,2806.173893389429,1210.3150087821462,1595.8588846072828,13,81,0.01,0.1,81,0.01,0.99,-0.98,3.6594363391261546,81
bXpFswkI7TfIfL6G4FqWrbaxTGx2,30.0,0.13638086213621806,0.32458661931362887,0.6754133806863712,0.863619137863782,1491.7957031059436,832.6605155404064,659.1351875655372,15,90,0.01,0.1,90,0.6867442872885375,0.45990307951606585,0.2268412077724717,0.5231446917204043,90
biQ16yPcCKSkJQhSxUKcDc8gm8I2,8.59375,0.09558192150587558,0.9999999999999641,3.585511566338896e-14,0.9044180784941244,3254.3882378844837,1606.6503742786958,1647.7378636057879,21,128,0.3503109429201232,0.384036367569386,128,0.23398233343398622,0.99,-0.7560176665660138,0.34183858755218494,128
btpcu1rB1JeSTo2upeHGPdv8kYG3,20.0,0.20248121222152146,0.7773492395521274,0.22265076044787263,0.7975187877784785,3601.2006512350417,1164.2370274986095,2436.963623736432,21,70,0.01,0.2967797008438017,70,0.03400584990900337,0.99,-0.9559941500909966,0.1,70
c0hRe9PCPPZs3HWFqhIQargNlp52,17.647058823529413,0.09842140882671117,0.45208954986681504,0.547910450133185,0.9015785911732889,2574.69460262897,1280.3258005903979,1294.3688020385723,13,85,0.01,0.1,85,0.01,0.2362314344397586,-0.2262314344397586,0.1,85
c8BtRUVPPPZHjyhX2rn702NoUld2,12.5,0.0927205684641199,0.6600802123209789,0.33991978767902115,0.9072794315358802,4048.601390630999,1110.018031629356,2938.5833590016427,15,96,0.01,0.1,96,0.01,0.99,-0.98,0.1,96
cC0BEsQjfrcuCyoaOas9zJT0MNs2,15.833333333333332,0.15614194893104352,0.6750154661175739,0.3249845338824261,0.8438580510689565,1686.1283250733445,1003.6108553220535,682.5174697512911,25,120,0.01,0.1,120,0.01,0.99,-0.98,0.1,120
cEIs6U87xfbSL5eFTXDK77MmvNf1,7.766990291262135,0.055934820827907794,0.6696338443881606,0.33036615561183946,0.9440651791720922,4526.028761062776,1260.6876196511503,3265.3411414116254,9,103,0.01,0.1,103,0.99,0.01,0.98,0.4775080718448343,103
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,25.210084033613445,0.22986961713416987,0.5898416266595018,0.4101583733404982,0.7701303828658301,2597.7601449080958,922.2136191509464,1675.5465257571493,39,119,0.01,0.1,119,0.10546186075265024,0.99,-0.8845381392473497,0.3729667915750255,119
cec6NLR2ZLVVw6h0TEKSNIH11v02,4.6875,0.057079266380053645,0.9999997555194788,2.444805212410774e-07,0.9429207336199463,3458.365674029065,1424.3809505887355,2033.9847234403294,11,128,0.01,8.903627684313495,128,0.01,0.01,0.0,8.903617683052435,128
cfoKz0AGhvYmW0DJmVKAZ01jh752,19.480519480519483,0.11788965651032761,0.40858113056652673,0.5914188694334732,0.8821103434896724,1396.5848018179652,872.261274124132,524.3235276938332,9,77,0.01,0.1,77,0.01,0.01,0.0,0.1,77
d9rwc0NXArcNlJvFsgKhQqkGxJq2,26.136363636363637,0.31822146967306675,0.816953441664194,0.18304655833580596,0.6817785303269333,2934.0719532444523,1167.195972667632,1766.8759805768202,39,88,0.01,0.1,88,0.99,0.99,0.0,0.10101887123408154,88
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,28.767123287671232,0.1670780079810071,0.42443105616369103,0.5755689438363089,0.832921992018993,5495.394277400314,1546.4428900605037,3948.951387339811,17,73,0.01,0.1,73,0.6036259911689926,0.99,-0.38637400883100737,0.3301156092933317,73
e7NIVznoeNMC7bBejXnMVvFNPfx1,18.666666666666668,0.15362658057609396,0.6224659121760926,0.37753408782390735,0.846373419423906,4319.31385276222,1135.0082553474028,3184.3055974148174,19,75,0.5408396682231787,0.4802191673639078,76,0.46199370901768105,0.8092635330175102,-0.34726982399982914,0.3940357025685758,76
fEL2NrgSd4MmDtLCAcMvCJQXTME2,3.7037037037037033,0.040502759042736515,0.9999999999998885,1.114704103509248e-13,0.9594972409572635,3791.1372947837417,1677.5693167071524,2113.5679780765895,5,81,0.01,0.1,81,0.48933766856438354,0.01,0.47933766856438353,0.1,81
fEq0OghbLpfD1jigl1Mbz96aMbg2,1.1363636363636365,0.011627906976743386,1.0,0.0,0.9883720930232566,9295.39999999106,1305.5666666659472,7989.833333325112,2,88,0.01,0.1,88,0.01,0.3868695703576995,-0.37686957035769947,0.1,88
foaW7wtvY3XLNdguFUK7OvOefP93,7.792207792207792,0.08195593493828487,0.9999480711989782,5.192880102184208e-05,0.9180440650617152,3538.594832560195,1149.6310461688968,2388.963786391298,11,77,0.01,0.1,77,0.010000000000000009,0.01,8.673617379884035e-18,0.1,77
g2G9l3no7RbeRA9a1W3JnfegTnh2,4.9504950495049505,0.012782428131903669,0.41036270107173806,0.589637298928262,0.9872175718680964,5251.050541278865,1267.7749851350031,3983.275556143862,3,101,0.01,0.1,101,0.01,0.01,0.0,0.1,101
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,30.555555555555557,0.20996363638110788,0.3822902819483438,0.6177097180516562,0.7900363636188921,2926.591263028764,1421.4975961547068,1505.0936668740571,19,72,0.01,0.10000000000000009,72,0.99,0.01,0.98,0.40526126763042597,72
h52Mz0cZjnOsmXT02EgU3JzzRKs2,18.571428571428573,0.07616409762458858,0.3675666032183499,0.6324333967816501,0.9238359023754115,2454.1371932296065,914.7650914042836,1539.372101825323,7,70,0.01,2.935851301848287,70,0.99,0.6060286687092018,0.3839713312907982,0.7729092156340063,70
h5RYP03wJuVN0xo7qAR8CKFxLaj1,15.873015873015872,0.19319586650894563,0.999992388488244,7.611511755942798e-06,0.8068041334910543,3600.93745497759,1297.1697785641106,2303.7676764134794,39,126,0.01,0.1,126,0.99,0.7492611405228566,0.24073885947714335,0.3326995729783676,126
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,33.78378378378378,0.2939232694216702,0.4039243304803283,0.5960756695196717,0.7060767305783298,1876.9159660879766,1010.1684604361191,866.7475056518575,22,74,0.01,0.1,74,0.01,0.99,-0.98,3.622770705400862,74
hrRr560eFBNwJ0CcUjCqtSD8TdP2,27.906976744186046,0.13576870210535813,0.3570648665008486,0.6429351334991514,0.8642312978946418,1832.2781601455408,890.1634237159104,942.1147364296304,15,86,0.17006615873009898,0.8070397263666422,87,0.2734150492804252,0.01,0.2634150492804252,1.0277075763790677,87
htPWXDgfuheOJbl6ihHore9XuDp2,1.2345679012345678,0.0,1.0,0.0,1.0,6337.299999237061,1469.696249938011,4867.603749299049,1,81,0.01,0.1,81,0.9464594201088745,0.01,0.9364594201088745,0.31152750024054504,81
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,8.333333333333332,0.0872577659517307,0.9989199480988995,0.0010800519011005436,0.9127422340482693,3687.798615350814,1519.880391651715,2167.918223699099,11,72,0.27887422298591935,0.9822906424234189,72,0.1718459729629355,0.5036850830123182,-0.3318391100493827,0.9169194956224977,72
i1tBstVkNiVP0qro7TgGD08IGGa2,10.0,0.08743680486412349,0.6318890244321758,0.3681109755678242,0.9125631951358765,3534.44370931151,1774.1686998739624,1760.2750094375474,7,80,0.01,0.1,80,0.99,0.01,0.98,0.44475382213924924,80
iKVZi0Oo96UrMBhPQMHWFcf55uA3,13.23529411764706,0.10219523071338764,0.6869934126770529,0.3130065873229471,0.8978047692866123,3080.4523412646295,1471.646408746124,1608.8059325185054,11,68,0.01,0.1,68,0.5278535682934674,0.99,-0.4621464317065326,0.272825923625676,68
iWsc4pghIEWOQUZKuQJMfe516UI3,1.25,0.0,1.0,0.0,1.0,12569.5,1184.556962023053,11384.943037976947,1,80,0.4526249058711744,1.2880307942954943,80,0.03099090185002735,0.9262238354503177,-0.8952329336002903,4.281818468785185,80
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,36.666666666666664,0.07337333895926434,0.14569562268589992,0.8543043773141,0.9266266610407357,5460.198356086285,1765.566901896346,3694.6314541899383,9,120,0.01,0.1,126,0.28886481341124504,0.08544109355671337,0.20342371985453167,0.46300017659874254,126
iZX3U88SSqYAtT564nBPgHUBsei1,1.9230769230769231,0.009900916296517412,1.0,7.608663348009401e-109,0.9900990837034825,3135.2504327111947,1216.4981695760832,1918.7522631351114,3,104,0.01,0.1,104,0.01,0.01,0.0,0.1,104
idP8RVfm74N86O0dszLXANIpjXv2,4.054054054054054,0.02857158756011746,1.0,2.173881467104982e-37,0.9714284124398825,4642.160367910923,1446.4251312439812,3195.735236666942,5,74,0.01,0.1,74,0.01,0.758343885559825,-0.748343885559825,2.687433039951099,74
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,25.31645569620253,0.15137095025860975,0.43430618386874253,0.5656938161312576,0.8486290497413903,3381.238179564161,1345.5548757881097,2035.6833037760512,17,79,0.41858619738500247,0.40532518108178156,79,0.01,0.8223013461032095,-0.8123013461032095,9.273209319412768,79
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,6.25,0.066053517296074,0.9999690971016906,3.0902898309495085e-05,0.933946482703926,5001.157602855188,2087.632788768667,2913.524814086521,7,64,0.8226208332633212,0.1,64,0.7209856788475479,0.99,-0.26901432115245205,0.1,64
jzdk8E3tVXTXIozlfK5oeEb7wWp2,1.282051282051282,0.0,1.0,0.0,1.0,3969.5,1276.609090916522,2692.8909090834777,1,78,0.01,0.1,78,0.07124338610486224,0.9625408882468772,-0.891297502142015,0.1674035304977098,78
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,16.831683168316832,0.17198584330528863,0.7386986667830416,0.2613013332169583,0.8280141566947115,3921.423547105995,1398.5150845398525,2522.9084625661426,25,101,0.01,0.1,101,0.01,0.20026562873426448,-0.19026562873426447,0.1,101
kI0YdycDU0X5hcoEPjEON3Ionyd2,2.2988505747126435,0.01190476190476237,1.0,3.2746407062725958e-211,0.9880952380952376,10751.850000023842,1619.784705883615,9132.065294140226,3,87,0.01,0.1,87,0.99,0.99,0.0,0.17940903014866824,87
kR2rCtaPyPaj7YMizKUDn5xL2qx1,5.952380952380952,0.06224660573421112,0.999996378844827,3.621155173027678e-06,0.937753394265789,3790.970514916272,1189.1918962359025,2601.7786186803696,9,84,0.01,0.1,84,0.99,0.34281444071582395,0.647185559284176,0.28313109782831836,84
kgSRatooJJfDaMZ2yIURqb8aJuE3,23.88059701492537,0.20260374737895914,0.5764661167508736,0.4235338832491264,0.7973962526210409,2422.4821932928085,1019.421467841177,1403.0607254516315,21,67,0.01,0.1,67,0.99,0.22413760372204225,0.7658623962779577,0.6919101218193221,67
lHDkoPQu5reNCO45npeYSS9eLQl1,0.9174311926605505,0.0,1.0,0.0,1.0,12348.5,1590.1546296631848,10758.345370336816,1,109,0.3681538675971696,0.5992383670472651,109,0.48665494764203643,0.2736599890928317,0.21299495854920475,0.6668806952345399,109
lpzDdvuMkKWkPxu6xeclmdctEp42,17.857142857142858,0.1399582735000929,0.5640961656098402,0.4359038343901599,0.8600417264999071,2750.9904642853817,1155.498595468464,1595.4918688169178,17,84,0.288072407168173,0.5810468965518858,84,0.1719885948674892,0.49959879380589783,-0.32761019893840865,0.6014528321162514,84
m69r9GQTk2b51mvxrFLt4fZeJi52,9.876543209876543,0.08535327988385386,0.8563398339374128,0.14366016606258733,0.9146467201161462,3234.9558280450788,1164.0305095295082,2070.9253185155703,13,81,0.01,2.991303114178842,81,0.01,0.3523004911461917,-0.3423004911461917,4.590230420444136,81
mUZzgdWKnPb2txOkJg9FHgqX5792,3.7383177570093453,0.030406181985053047,1.0,4.810977438493238e-17,0.969593818014947,6782.977110740421,1715.9427727244297,5067.034338015992,7,107,0.01,0.1,107,0.99,0.99,0.0,0.18400297129289112,107
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,10.81081081081081,0.08494039088883559,0.722126883522144,0.2778731164778559,0.9150596091111645,5036.510782210792,1732.0714888720197,3304.4392933387726,11,74,0.7412965387877922,0.8644730347264359,74,0.5423893515952536,0.99,-0.4476106484047464,0.7875092800412278,74
mweMgSlGM2VxThhwnupYxYzUbR23,10.0,0.10601351890799475,0.9999999936720715,6.327928429129256e-09,0.8939864810920052,2366.7596244549627,1053.3683003886995,1313.3913240662632,15,80,0.01,0.1,80,0.01,0.99,-0.98,0.1,80
mwsliuPsLFhRFjtjQwYkqcCRDvi2,20.833333333333336,0.14071581517713025,0.5124451303987366,0.4875548696012634,0.8592841848228697,2693.3826873214366,996.0602833555472,1697.3224039658894,15,72,0.01,0.1,72,0.01,0.01,0.0,0.1,72
nHy6rdfyacWW9BnyDb1dNvNYWfh1,10.204081632653061,0.08970077325872908,0.6862612455055539,0.3137387544944461,0.910299226741271,4572.744179918347,1380.3666334466045,3192.377546471743,13,98,0.01,0.1,98,0.01,0.99,-0.98,0.1,98
nT1qJOiMyDdJ9ui4el195A8Hsgs1,16.666666666666664,0.17773028615037328,0.7290588301558828,0.2709411698441172,0.8222697138496267,4879.408901272165,1481.0654486382111,3398.3434526339543,20,78,0.01,0.1,79,0.99,0.01,0.98,0.1,79
o4jXmZcjtMVF2ZInToRpVHUhpdV2,6.756756756756757,0.06817540723175036,0.7519863473326022,0.24801365266739775,0.9318245927682497,3395.376833467664,1733.4571641834502,1661.9196692842136,7,74,0.01,0.10000000000000009,74,0.01,0.99,-0.98,1.5814995512807797,74
ohl9pXqpeSMfepC3w9h0tW5SbJw1,12.162162162162163,0.07120028407058217,0.5021561361387561,0.4978438638612438,0.9287997159294179,3629.747487040447,1622.6774799388209,2007.0700071016263,8,74,0.2034858492715802,0.7676497443608475,74,0.19761135020957343,0.028984246126224952,0.16862710408334847,0.9200137903203873,74
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,14.117647058823529,0.10953946758953101,0.6649315365967329,0.33506846340326707,0.8904605324104691,3530.068982859816,1035.2622720986012,2494.806710761215,15,85,0.01,0.1,85,0.2120728891123561,0.6990460541338708,-0.48697316502151466,0.2149555088906029,85
pRQimOpZtsekBI2I1kbnD3pycmo1,9.210526315789473,0.10642049877992085,0.9994061754808287,0.0005938245191713375,0.8935795012200791,4959.291560326865,1432.5220501685556,3526.7695101583095,13,76,0.10779744882366016,1.0194841213108958,77,0.04310121782957833,0.23652456706992464,-0.19342334924034632,1.801587480807678,77
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,3.3707865168539324,0.027378400656015937,0.9999999999999952,4.798911313994771e-15,0.972621599343984,2453.0863440048156,829.3832019072657,1623.70314209755,5,89,0.01,0.1,89,0.01,0.01,0.0,0.1,89
pcbRW89vVJcviD87V3uxyG4I9st2,21.12676056338028,0.18794185210954453,0.7044338639124111,0.29556613608758886,0.8120581478904555,3076.6140657000847,1005.5797218020244,2071.0343438980603,21,71,0.01,0.10000000000000009,71,0.01,0.01,0.0,0.1,71
q0Atnpm0jZS5swcVmq0EMalQUKw1,21.12676056338028,0.14402429199155042,0.5012825210180523,0.49871747898194774,0.8559757080084497,2488.1116388037062,1250.8142184460662,1237.29742035764,15,71,0.01,0.1,71,0.01,0.5070885621736096,-0.49708856217360964,0.1,71
qnR5PLX1v3fPi6SwTJMwGcadwyD3,34.146341463414636,0.27349796089383005,0.43019552077810236,0.5698044792218976,0.72650203910617,1440.3231386035632,779.4617237181295,660.8614148854336,23,82,0.01,0.1,82,0.01,0.01,0.0,0.1,82
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,20.253164556962027,0.09018152074195493,0.38317004824146017,0.6168299517585399,0.909818479258045,4517.8564882878745,1087.8168600440085,3430.039628243866,11,79,0.01,0.1,79,0.01,0.99,-0.98,0.4208416884631927,79
rFV2EUbp64f5ORSh7DqwmCQmeqT2,12.631578947368421,0.0972738877195548,0.6079313483339721,0.3920686516660279,0.9027261122804451,4533.134825657115,1419.1255905464348,3114.0092351106796,15,95,0.01,0.1,95,0.5809709858529111,0.01,0.5709709858529111,0.1,95
rNe3cRPepZUXbJhmmfQZiGsVzX22,23.214285714285715,0.048862166660471176,0.20359346042358356,0.7964065395764165,0.9511378333395287,2841.603905968132,1276.1163983785145,1565.4875075896175,7,112,0.01,0.1,112,0.01,0.99,-0.98,2.053645726614013,112
rUuJv5gl7dWVo7UPQWMx4bohxhK2,19.101123595505616,0.11474910169671283,0.4610453818572818,0.5389546181427183,0.8852508983032871,3815.1871278544286,1517.5610247258085,2297.6261031286203,15,89,0.01,0.1,89,0.01,0.6521690218638405,-0.6421690218638405,2.040888311581296,89
roaf78tUWxWSEjAUcUu8O7mrQbl1,2.564102564102564,0.013333333333334953,1.0,3.1612325870755786e-101,0.986666666666665,13055.400000035763,1658.3881578915998,11397.011842144162,3,78,0.01,0.1,78,0.01,0.01,0.0,0.10000000000000009,78
s5gTyWKzfkdHXNT3qicwPmdONYv1,7.5,0.043516112130315664,0.6776233877057487,0.3223766122942513,0.9564838878696843,2804.5073413795253,1370.7350388180544,1433.772302561471,7,80,0.01,5.132506343716101,80,0.01,0.01,0.0,5.132490204467923,80
sqfXvh6GJLaYAqr3RvHrixP8IOx1,21.794871794871796,0.12514151106788132,0.404645995403811,0.595354004596189,0.8748584889321187,3450.84399837577,1399.0729514684915,2051.771046907278,11,78,0.01,0.1,78,0.7361812041210901,0.99,-0.2538187958789099,0.3802954491686877,78
ssPK6ISW0HerTGke9hznqJ2LpKu1,1.2048192771084338,0.0,1.0,0.0,1.0,5733.0,1308.7524390569547,4424.247560943046,1,83,0.01,0.1,83,0.99,0.8160386079764409,0.1739613920235591,0.1610265349177341,83
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,16.216216216216218,0.1966922508839071,0.7975329752976468,0.2024670247023533,0.803307749116093,3792.376815032463,1663.952566928497,2128.4242481039664,29,111,0.01,0.1,113,0.6561989828236007,0.01,0.6461989828236007,0.1,113
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,27.941176470588236,0.14576531536448697,0.3946511723019962,0.6053488276980038,0.854234684635513,2335.585439412535,1322.433736930189,1013.1517024823459,11,68,0.01,0.1,69,0.99,0.01,0.98,0.6027058074313326,69
tv88wS5Nf6SjruozSmXJxQSmx6J3,7.4074074074074066,0.053860255027591925,0.6532790774791256,0.34672092252087433,0.9461397449724082,5464.157319917806,1766.39838826023,3697.758931657576,7,81,0.01,0.1,81,0.5863754247406848,0.01,0.5763754247406848,0.5161123163185194,81
u64Uf920g5VD9Byq26LT2rs5o4t1,13.084112149532709,0.13376370594366788,0.747628757439098,0.2523712425609021,0.8662362940563322,2853.0154623266053,1205.6843197861185,1647.3311425404868,21,107,0.01,0.1,107,0.99,0.99,0.0,0.3156627721090509,107
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,8.433734939759036,0.013851426672719902,0.2800799772610217,0.7199200227389783,0.9861485733272801,7754.542182736923,1497.40813508617,6257.134047650753,3,83,0.01,0.1,83,0.3565468592006852,0.99,-0.6334531407993148,0.2766509228209198,83
v8nNKiWvPdcjiHXZci39OuFTY6M2,21.052631578947366,0.13299809077738295,0.5003412763318393,0.49965872366816055,0.8670019092226171,5338.87424758654,1664.4042163098118,3674.470031276728,15,76,0.5869489319142842,0.810973748037836,76,0.5690318876030348,0.7235206173627651,-0.15448872975973027,0.7304847178651969,76
wkhxvE50megJGMA1EiROSZIJWNq1,28.40909090909091,0.18192149704141816,0.4098133151392131,0.5901866848607868,0.8180785029585818,3068.304104562414,1340.437311526661,1727.866793035753,23,88,0.6271136801955368,1.011069566929602,88,0.053671016089370624,0.6417397325989842,-0.5880687165096136,2.483323178040368,88
xBGZhFOeypWnqzSQClkrwV9z2vF3,8.974358974358974,0.039449428909535914,0.4859031816661665,0.5140968183338336,0.960550571090464,2633.572463798365,1137.5197930192612,1496.0526707791037,5,78,0.99,0.2780368129549369,78,0.99,0.11279782624177856,0.8772021737582214,0.9273735268344719,78
xFaL2YdAmJcWA8oTLXhVCHNqt0K3,8.24742268041237,0.060777912112572656,0.6407136533064729,0.35928634669352716,0.9392220878874273,2262.5910009752492,907.3799585948825,1355.2110423803667,9,97,0.01,0.1,97,0.01,0.01,0.0,0.1,97
xHctBv4C2EU8rHYRouw0btT3GT02,6.666666666666667,0.02667560656201925,0.5030840636195547,0.4969159363804454,0.9733243934379807,3925.453568308366,1487.5578507878483,2437.895717520518,5,90,0.20246517557898358,0.7667587194536457,90,0.20987493960694298,0.19455172648179975,0.015323213125143231,0.7697820096236075,90
xyAILKfYP2M8GqAai11x6NT7IcP2,16.049382716049383,0.12860711253101037,0.5627685807652409,0.43723141923475906,0.8713928874689897,3209.82459508356,1074.2768663022339,2135.547728781326,14,81,0.44069787125002363,1.072438581740769,81,0.010870280091564762,0.774606918888687,-0.7637366387971223,10.0,81
y1EHXv8tUTa4BRS4fRio7bULYfA2,8.0,0.08448857163460834,0.8169382623072188,0.18306173769278122,0.9155114283653917,4227.335819739334,1434.9241506726717,2792.411669066662,13,100,0.6838088063583483,0.6753865669330341,101,0.5637716790088678,0.9114268664257846,-0.3476551874169168,0.6259105224306466,101
yGTid3RXTdQe5JNosdSxvgktWIW2,9.58904109589041,0.10813129751889243,0.9999659823933456,3.4017606654477273e-05,0.8918687024811076,4706.624568172476,2102.472013500109,2604.152554672367,13,73,0.99,0.3865558138410111,73,0.01,0.8851013941233675,-0.8751013941233675,7.682120160729397,73
yatBVTBMCSMp0wJluOCLzTFKMyP2,24.175824175824175,0.09294911686727536,0.34620641235014243,0.6537935876498575,0.9070508831327248,3352.050170884132,1241.3601051909018,2110.6900656932303,9,91,0.9187002356141708,0.30688907543230654,91,0.99,0.7534286003861846,0.23657139961381535,0.3428787727440812,91
yfjd8LbAMrYeG54927d3GiKAyXI2,14.102564102564102,0.10503158751636198,0.44748775535435864,0.5525122446456413,0.894968412483638,2694.0619325172597,1188.4783813862816,1505.583551130978,12,78,0.01,0.1,78,0.01,0.01,0.0,0.1,78
