gender,mean,se,ci_lower,ci_upper,significant
Female,0.013846208159691353,0.011502447294257812,-0.007512131017265183,0.03861565980182817,False
Male,-0.008635379192670491,0.013768625283188753,-0.044058383664081255,0.01036397299224876,False
