outcome,female_beta,female_pval,female_n,male_beta,male_pval,male_n,interaction_beta,interaction_pval,perm_pval,boot_ci_lower,boot_ci_upper,boot_pct_positive,total_n
wcst_pe_rate,-0.6624783518002346,0.5568191822280437,58,3.112009189053498,0.006740560740779144,33,2.4032408990214966,0.03057807089127925,0.007,0.805249184052741,4.1037647970748035,99.8,91
wcst_npe_rate,-0.9340925930524632,0.5845961628169547,58,3.428291895019072,0.0578886934432199,33,1.4269615050507811,0.3937852813354945,0.164,-1.0554121892405828,3.7349596597960777,87.2,91
wcst_accuracy,1.5965709448526901,0.47128432279460863,58,-6.540301084072548,0.015329696512218736,33,-3.830202404072297,0.09249053480043495,0.01,-7.073956252047444,-0.3518639349640342,1.4000000000000001,91
wcst_rt_cv,-0.08697858882390742,0.2042277514538951,58,0.0676490270838244,0.6505835475022477,33,-0.04156397675022374,0.6608560773041494,0.737,-0.2840945036603898,0.15451107073718734,37.7,91
wcst_early_pe_rate,-0.4433250759792189,0.7789630642648172,58,1.5599484049676453,0.30483823733912185,33,1.4174678632018625,0.3573119914081141,0.259,-1.1517797404970127,3.649709407094163,86.3,91
wcst_late_pe_rate,-0.5332789018049301,0.7310001645157918,58,4.129344442167998,0.025300561224652036,33,3.4395821873361183,0.032842079089457916,0.006,0.8458568420852369,6.27390569956889,99.3,91
wcst_learning_improvement,0.08995382582571165,0.953143193569904,58,-2.569396037200353,0.2987833547989596,33,-2.022114324134257,0.2456471445715046,0.171,-5.555860847472646,1.0412967913898123,9.3,91
