path,female_beta,female_se,male_beta,male_se
UCLA -> DASS Anxiety,0.4826095560442987,0.104492466891579,0.5102624782088585,0.1363616468896214
DASS Anxiety -> PRP Bottleneck Effect,-6.505179527590795,16.899134558246384,3.628584220680703,15.562792207668002
UCLA -> PRP Bottleneck Effect (direct),5.070955814355996,15.409926264537827,30.043895651031868,16.398825085779883
