participant_id,task,n_trials,mean_rt,rmssd,cv,iiv,mssd,adj_volatility
87w5Le0CgZhSfYAaOH3Xd2fc98l1,wcst,105,1597.3028571427933,582.8409035458635,31.443803053478682,502.25276456756785,339703.5188461585,449.52447076896556
8bwaafIhKVMNBoHaXFcY8HirS9u2,wcst,77,1093.911688306115,355.25367549069585,33.4069949716919,365.4430227071738,126205.17394964863,365.1178710455007
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,wcst,82,1379.4743901694694,617.4289836364087,35.05066140474302,483.51489766344434,381218.5498342886,439.28649687759344
8mscvscxtXf7EbbLqCyy4a4pl2q2,wcst,68,1573.5338235269573,559.5674172727915,26.675166167249532,419.7427621236909,313115.69447334245,417.41123906055196
9Xz1RIwnPXgyRqmucudW9VeuDnq1,wcst,68,1310.897058823533,625.3429268164925,32.25028361712332,422.7680193991173,391053.77611941716,421.95601999451844
9l7DjYLs0XdgwykPZR5E01KTZfu2,wcst,67,1081.4194029889888,520.2282406962506,37.1236679824281,401.4625486631884,270637.4224179161,397.20737658208463
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,wcst,76,1280.2947368464972,594.986933829541,40.07941498797612,513.1346406499244,354009.45142787864,474.32989935428077
ASGvwW80q7VY7xFaLGZhVuErUQu2,wcst,78,1379.339743491931,565.5240765690804,31.130307332355617,429.39270130636373,319817.4811793112,422.6591673436694
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,wcst,85,1461.45294120452,592.4749296922525,35.243638713043566,515.06919455927,351026.54231383966,474.5962233633452
AsXBOflrszVNKoFqbN61bMJqS0k2,wcst,103,1240.1145630982317,562.4780081918698,35.94625847742569,445.7747862674886,316381.5096994931,432.159094603326
AyAnuCaltBbpEYbudoyNzTvXlcC2,wcst,85,1451.9741176514065,532.0550118157126,35.13114572641319,510.09514318191765,283082.53559821815,466.9537249028878
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,wcst,72,1766.27222222223,720.5963241610094,38.7198461340955,683.8978867537168,519259.0623943585,653.356861819647
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,wcst,76,1240.5592105169046,461.0020537943873,27.200410467479124,337.4371973527165,212522.89360264313,334.6647037173359
CDEoAyvS8feXLKMKsaZah9agEhF3,wcst,62,1183.7806451612512,601.2055799343836,40.694756270057056,481.7366483204801,361448.1493442386,479.9893052959003
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,wcst,88,1373.564772703431,686.4445248160146,36.63233091308342,503.1687928422629,471206.085649884,500.6145846827669
CUNlBEszJVRGK1jWlTaOaCqpDg53,wcst,74,1317.7459459461625,599.2358515256583,36.288628283779836,478.19192804898125,359083.6057536808,446.900230421844
Cbkx2NHyF3NrebzXGqNgSfiWent1,wcst,69,1069.7333333321671,529.7253868184295,37.80066093198507,404.3662702093141,280608.9854399347,402.73132692850004
Co587hoelyeANqFX7AYvuVQW0lZ2,wcst,79,933.6240506285353,408.2587185598336,36.87890807191068,344.3103553685463,166675.18128011742,338.45233095521945
CtJe4bZZnYUBNrcPk00d3YQFSGp2,wcst,73,1269.4397260273986,449.4607134296097,28.276851559854677,358.9575869705934,202014.93291665372,358.9575201118794
DAKDKPH698P12JfTbbjemLI6PIH2,wcst,80,1075.4849999986589,546.0756290678236,42.852694479740386,460.8743012248612,298198.59266181925,426.07540759289225
DPvStUYSmohmXwFwaKRqHv89R3k1,wcst,58,1358.9586206921215,523.4465523481116,33.643608263197585,457.2027148046105,273996.2931651243,454.90420360827346
DaRehVxIOhXtEtUExdgvUl0mKcx2,wcst,110,1630.6909090903673,762.3606927072732,36.20632982401864,590.4133289555463,581193.8257851134,562.4534285195939
Df83JuPuJkXqTGbENhM2gw5SJM43,wcst,87,1349.5057471264288,720.7821214680088,42.17629386891949,569.1715096860001,519526.8666279234,535.733868678829
DzB19GqCB7fyrlEPexogWkjFzEx2,wcst,76,1635.5934210482396,485.07013432854404,27.59899205897011,451.40729839214123,235293.03521751176,437.38999987155273
EEodWwGh0wWq5f8JmzfKvq0lyeu1,wcst,91,954.2087912087886,358.9163938548425,36.09411285119046,344.4131979348805,128820.97777776443,318.47054338886585
EUhcW9kURScie1DwGPHqmNqotJB2,wcst,109,1808.4302752258582,702.5860053452005,26.586791041823854,480.8035784113789,493627.0949069262,480.7905975643537
EmfmKFDgWJdW47a6CNTNjnbYaPh2,wcst,75,1456.2786666679383,662.2786357438304,29.456247770908128,428.9650522885852,438612.9913627091,428.22384856832866
EoToosG69XMp4LTYdB6sB9WTrv22,wcst,59,1203.052542347019,627.9109183506415,36.41942084820279,438.1447684223639,394272.1213839459,438.03857370535263
Fz7EUjZCLuUBxLDUVtN6djaBTy42,wcst,82,1755.781707323179,504.30377970569094,23.43384447301596,411.44715457977804,254322.30222544607,407.7958197592443
G1Ff3XYUZMRsPafyEQ80ussnVlf1,wcst,121,1574.0090909053472,617.7616400397742,31.307294086853954,492.7796550435534,381629.4439046316,490.21692795536285
G9VruXninjUdE9czK2DambZl5li2,wcst,88,1379.2840909090803,577.3383139335416,36.84003653117848,508.12876295963815,333319.5287356246,472.89382692741344
GDZGRW51kbWtAdUIHCtEd8sAtqY2,wcst,78,1729.214102546374,502.7172309501711,22.18746445242436,383.66876430878574,252724.61429420765,364.78800986916553
GE4hogtdLdTFbNasENgtm6SO3hC3,wcst,63,1666.8063492060653,577.826801403159,24.76056991837903,412.7107514991487,333883.81241980585,401.08840280378035
GEwkBw3YHaNp3TCh9YS9PKVfavz1,wcst,74,1257.9378378334884,693.2382445387427,46.508419769115974,585.0470100541402,480579.2636911576,539.8786906881934
HSggdq91WiQp16bOj7V3dABkcgk2,wcst,81,1154.9259259126804,627.3434096485088,40.41637937961678,466.77924377042075,393559.75362941663,420.7294009599053
HbydnnT1hUP3WagAy2TJAc6GqVs2,wcst,60,1582.711666651567,610.7014688590003,27.49475346267208,435.16267077079664,372956.2840665405,430.12274213228187
HyQM2xKwwuVfqidmRYF6TiRk90C2,wcst,80,1096.983749998361,566.7483700355284,50.06221030262405,549.1743119097912,321203.7149379282,537.2344086895101
IaTJhUGICmO9xcL3605RW8QHneN2,wcst,106,1216.2490566049544,638.0580000481808,43.32447879715802,526.9335646494479,407118.0114254844,481.77563187579153
JntnHLHjYhc0xJJQALM3h9R5Ozv1,wcst,62,1873.4241935437726,767.729521716681,28.117877113221713,526.7671125500028,589408.6185153237,524.3880214921365
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,wcst,59,1236.5677966111798,565.4043421880541,34.62221017734116,428.1271015280392,319682.0701651062,427.344569607967
K26uNuY0VNPjJNF26wEx3bFg0kr2,wcst,68,1112.841176470598,369.8627185821615,25.538782937090254,284.20609249338753,136798.4305969872,283.70547141581915
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,wcst,72,1397.2499999999968,545.6205667099227,37.738928072776886,527.3071724968738,297701.80281685723,479.7509175496658
LSLmd8jENtONZFVkIpRDX665Bu73,wcst,75,1479.0173333295186,626.775465972784,29.23565621079701,432.4004228703157,392847.4847454005,422.21022213142203
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,wcst,67,1208.6567164188,348.74111241643016,27.702978506604044,334.83391036812634,121620.36348944918,326.663124317366
LliUMEIsrCVZ88YFQfevan2Og4z1,wcst,95,1078.647368421038,474.1188095107743,38.23727617196159,412.44537318474835,224788.6455319139,392.7146537710323
M4Km1Q2P2oPliChDQkwl6k20FUI3,wcst,88,1446.2102272673087,649.1341280160858,38.31986566793692,554.1858163647979,421375.116155204,536.9999301905292
MMSYeiMQi3gMr4PrXQcpXzFiegj2,wcst,105,1384.1114285628,522.9668929907605,31.398372235028116,434.58845848771324,273494.37116440956,424.2840944195824
O61Eik2zvrSQLMNpFbTNEgjWwMr2,wcst,77,1526.7480519476842,518.8571144964192,33.05629117243173,504.6862815212557,269212.7052635502,484.5002134944031
OExlWyngGfPrScDYjaRcv5PIAet1,wcst,61,1063.1442623060257,486.3071974998207,35.17284141745671,373.93804541968836,236494.69034012963,373.9365084059455
ORuVuFPU5idz3fMoXTGsbwToW2j2,wcst,84,1544.0690476497014,598.7934154992864,30.77171725674324,475.1365615916542,358553.554445301,461.4912234289435
ORvIk1xRWIQmKuLVe6GXNouvAXx2,wcst,78,1746.6987179471896,590.0893811978619,29.33145975972834,512.3322315783707,348205.47780247557,510.6192635877735
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,wcst,65,1290.7784615415794,565.2717244894827,29.41304081911658,379.6571957775898,319532.1225073136,379.58178402049
PLreonkqaMeFc0UqxKUelH44UQu1,wcst,87,1062.355172414718,536.2029254027117,43.40737665485588,461.1405111024003,287513.57721042604,436.0424926894964
PkpTH7pWpEOG9A86xSloOSozwTk2,wcst,80,1992.602499985695,598.4146582180109,24.215586563263447,482.52038324578746,358100.1031701788,479.3449906331274
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,wcst,73,1077.4369863012473,559.2690411744599,43.66152405075589,470.4254089056585,312781.86041619966,469.5000664528205
QbOEVCaZLUMOgltUdXm58oZOALv2,wcst,91,1682.7153846104065,544.7395873257826,25.16304964702029,423.42250764756506,296741.21799986396,385.1729807345595
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,wcst,57,1743.968421036737,652.9702551528088,32.26404040046556,562.6746759346541,426370.1541143243,484.0803756569656
QreA2rLiUhV3YHeMfuHMPdGbpJ53,wcst,92,1365.6608695776565,541.594090041295,28.601107695162575,390.59413605859925,293324.1583676584,383.4215044195988
Qv0jhW3sqicqQvd7LfReAsI7nD73,wcst,73,1088.5438356187246,626.057576889419,45.09957026568689,490.92859201767,391948.08958065085,484.07066326768893
Rc706mP0TSeIoIpMYH1SpRXjOxA2,wcst,56,1526.5357142857142,627.3760922099046,30.581733776146873,466.8410881406592,393600.7610765707,466.5238718104526
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,wcst,70,1468.6799999884197,588.1761793560493,38.513788185411386,565.6443043170399,345951.21796187945,517.2550856790572
Ru3Qf6pXZua1DfNkQdhbor6iJ403,wcst,71,1599.8535211267554,580.9642856001175,31.903698773582928,510.4124481988399,337519.5011428548,503.9604963975845
SOhR7IO689NQCPQu56SjATO8FR92,wcst,93,1280.8354838709897,503.97134051965816,29.953487593278616,383.65489775160705,253987.11206518125,382.6170618863973
SPCT9D90pRa1ihXS5jEw6vCmquI3,wcst,103,1156.05242718626,521.0213409695772,49.08551537388728,567.4542918767088,271463.2377457364,466.42876506581183
SdDjNMBD2ZMTEwUphkohi2cZwUx1,wcst,82,1156.24146340533,542.5925506594091,36.84598673446902,426.0285762247584,294406.67603108345,408.28141080668684
SpSfX0ZcfcPLdlOENlfdfvEPwru2,wcst,70,1196.6999999999866,531.8483629376044,38.15323380469844,456.5797489408211,282862.68115940975,446.4247827838242
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,wcst,71,1407.2985915512265,550.2219618379813,34.524282090018836,485.85973559600745,302744.207288837,448.96132305396594
Ub7nV8F55kPruh35ZpUcKoBUyn63,wcst,77,1408.750649349256,731.8200913140191,41.0137927582602,577.7820718047487,535560.6460508592,574.2149003475665
UbwuSMtBsHdW3Ji41opk3GInMqi2,wcst,76,1021.7947368421837,469.53830031930903,34.43013908927999,351.8053491017063,220466.21546674563,351.79479459109547
VwTymW8T68MfpnJvZ2X97ILqDWS2,wcst,80,1411.648749997467,587.3772791926979,33.74844616473374,476.4095184280319,345012.0681118166,474.6196400088381
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,wcst,76,1480.723684210511,730.9729224351422,35.72111514952548,528.9310122831328,534321.4133333724,521.3559001096133
WbOfW9KmUkPQK8o5hlHJnJFdpp92,wcst,94,1503.7510638295653,581.3813562513302,29.515953892782843,443.846470662166,338004.2813966361,422.0279032621204
WcTsIpSoEhYeIBSNjAbbdaNSBya2,wcst,90,1675.5288888888226,537.5885873193254,24.579482451103516,411.8363292075979,289001.48921598797,407.8806959374309
WeHQDy9BWldTlaQDVVlsJNCqwxA2,wcst,105,1304.4285714285625,510.0392895876365,31.52159074353056,411.1766358273937,260140.07692306096,391.3832789928573
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,wcst,69,1230.32318839474,528.8104352987787,41.05215199083506,505.07414527829667,279640.4764808837,416.2349158982011
WnC6Uscb5VMIr43GASKiUCO3AYH2,wcst,70,1144.6214285680226,488.8548634724048,43.103829962157455,493.37567428037795,238979.07754062358,475.41240406611973
WqoZv41KTtTCuPKBPyClregrKAi1,wcst,84,1416.5476190476106,601.7801603956027,33.04228548802067,468.05970835947096,362139.3614457574,438.2041337191584
XehZHBpwr5MYzUXkj0FAYCsFG922,wcst,112,1328.7839285710693,555.7759661097945,34.98058725965987,464.8164216261394,308886.92450527544,454.39177916160105
YEU5ox3jteVINfdSTg5ymqYcS9o2,wcst,60,1397.6816666672628,691.8833406883331,40.27444434642886,562.908524982146,478702.557122048,562.906411680625
Yco8O7tmHlbsUBfKW2ywcZByGO32,wcst,61,1278.7622950819673,627.1449973218622,43.05233932007211,550.5370823758303,393310.84766583855,460.96333962086874
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,wcst,84,1350.892857151372,504.7998532138702,30.27882676727766,409.0345080283916,254822.8918047449,397.97969955806354
aM2995jJmJWvr6cneaGH58HauIg2,wcst,87,1112.090804596742,394.5226022974259,34.83996959824767,387.45209822641283,155648.08372353288,333.85314421599975
afdTz6deeYWf1qKNdUpKAYKN3hz1,wcst,52,2156.719230769059,547.686901396907,26.246449563043438,566.0622251202594,299960.9419617453,503.5241760800282
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,wcst,118,1102.0576271192501,539.6988367966786,37.2770545093861,410.81462238608987,291274.8344396879,407.41434728995887
azdL1gX79EVd9iepyCAVQrqIaQF3,wcst,77,1314.7415584415537,575.4371850578851,33.90723726516832,445.7925396445492,331127.95394734276,428.0228549459533
bXpFswkI7TfIfL6G4FqWrbaxTGx2,wcst,90,1041.3000000000143,428.81070297834293,37.77911952338745,393.3939715970389,183878.61898878065,389.90425670938095
biQ16yPcCKSkJQhSxUKcDc8gm8I2,wcst,118,1624.1016949152543,661.5433096302354,31.101695021464064,505.1231559909711,437639.5505165255,499.52471486205746
btpcu1rB1JeSTo2upeHGPdv8kYG3,wcst,65,1333.6969230761895,669.3930051215488,39.18905779226519,522.6632579579905,448086.99530565785,518.8897215380498
c0hRe9PCPPZs3HWFqhIQargNlp52,wcst,82,1447.5036585272812,520.1586680915514,35.42030614280953,512.7102272787313,270565.0399907767,510.7581612156114
cC0BEsQjfrcuCyoaOas9zJT0MNs2,wcst,120,1137.5741666634879,489.3197487710346,34.50825612136799,392.55700700275395,239433.81653734844,390.8933086269529
cEIs6U87xfbSL5eFTXDK77MmvNf1,wcst,97,1291.0103092586871,496.09803315300906,31.496508065413416,406.62316618098106,246113.25849828406,376.16046386351707
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,wcst,111,1158.3423423418724,662.4987781122031,48.006407182682764,556.0785414340644,438904.6310001621,533.5820507949016
cec6NLR2ZLVVw6h0TEKSNIH11v02,wcst,124,1452.3314516128928,578.9621146879963,30.252020334783275,439.35960607038544,335197.1302439966,429.0654181003629
d9rwc0NXArcNlJvFsgKhQqkGxJq2,wcst,78,1345.297435896519,632.896835828273,38.4612872590218,517.4187113084148,400558.40480143996,497.5477808331405
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,wcst,59,1672.0830508470535,509.58052746207727,25.24961047866954,422.19445721873495,259672.3139685289,421.0695970905013
e7NIVznoeNMC7bBejXnMVvFNPfx1,wcst,65,1222.4015384664901,601.3153420785645,38.121942648052624,466.00321342310826,361580.14061906113,442.7535479657149
fEq0OghbLpfD1jigl1Mbz96aMbg2,wcst,86,1279.6639534876097,619.4363431178185,40.44073668561641,517.5055298906731,383701.38317517587,511.9186217692742
foaW7wtvY3XLNdguFUK7OvOefP93,wcst,73,1194.2945205479261,554.9523823416384,35.018798271697264,418.2275889206123,307972.1466666601,416.11224466023583
g2G9l3no7RbeRA9a1W3JnfegTnh2,wcst,97,1283.4731958637533,713.534042858765,39.96317913132582,512.916692365584,509130.83031837386,495.93944453988513
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,wcst,59,1557.0508474576231,647.158417422909,31.42173346218062,489.2523671587589,418814.01724132407,484.83311807555447
h5RYP03wJuVN0xo7qAR8CKFxLaj1,wcst,110,1331.319999995015,496.44822914302296,34.35804797849081,457.4155643455311,246460.84421924342,378.02926855266315
hrRr560eFBNwJ0CcUjCqtSD8TdP2,wcst,86,1168.7639534882767,660.251411206571,47.119430921815905,550.7149237029931,435931.92600026843,514.7465672626482
i1tBstVkNiVP0qro7TgGD08IGGa2,wcst,71,1767.0647887478412,615.6137242049258,29.124261214804147,514.6445649097484,378980.2574294585,511.1516155318381
iKVZi0Oo96UrMBhPQMHWFcf55uA3,wcst,63,1530.4761904761904,523.6827406962896,26.340824698647303,403.1400503878687,274243.6129031772,395.35654577706987
iWsc4pghIEWOQUZKuQJMfe516UI3,wcst,74,973.6797297266689,584.0226324483386,52.90966116449081,515.1706458257104,341082.4352118873,482.09183444894546
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,wcst,84,1803.0214285680227,608.6007593890051,26.890696335480058,484.8450172198614,370394.88432887365,480.8429548898753
idP8RVfm74N86O0dszLXANIpjXv2,wcst,71,1446.4253521133476,510.719937371482,28.078233967923072,406.13069453774085,260834.85442873047,403.2137567913414
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,wcst,69,1498.7246376811459,614.4233786529223,35.75227756141632,535.8281923450943,377516.0882352723,535.4954334044302
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,wcst,53,1938.0830188641007,509.25171971147273,23.39068189085185,453.33083372312007,259337.3140290924,430.8094451228172
jzdk8E3tVXTXIozlfK5oeEb7wWp2,wcst,77,1276.609090916522,357.90853747427667,21.946866406890404,280.17569172166714,128098.52119697572,265.28555646436894
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,wcst,89,1476.2292135110063,666.5903427654295,32.84605098325707,484.88300009956004,444342.6850681327,481.37588713641185
kI0YdycDU0X5hcoEPjEON3Ionyd2,wcst,80,1458.7737500011922,583.8755683948086,28.913623313568937,421.78434707256855,340910.6793683609,418.64357825288147
kR2rCtaPyPaj7YMizKUDn5xL2qx1,wcst,80,1215.409999999992,614.1215331417635,40.256809626973926,489.2852898872005,377145.2574683901,464.53471844868477
kgSRatooJJfDaMZ2yIURqb8aJuE3,wcst,62,1198.8177419357723,625.2989888129235,39.16119381775926,469.47133944115285,390998.8254104647,466.5151289085688
kxerHPSL3bQjD74HhiebYf3blPr1,wcst,114,508.0701754386128,237.17166405387303,81.18197256122403,412.46139041633745,56250.39823008321,280.5947634420107
lHDkoPQu5reNCO45npeYSS9eLQl1,wcst,101,1437.9782178567189,569.3284212696747,37.49567843664494,539.1796885565528,324134.8512654202,498.0397099881363
lpzDdvuMkKWkPxu6xeclmdctEp42,wcst,78,1292.3730769310241,659.3149795238567,36.42815229112095,470.78763263387924,434696.2422245436,470.1026483006981
m69r9GQTk2b51mvxrFLt4fZeJi52,wcst,77,1253.857142857152,540.7651985843795,39.71865317739852,498.01516991147054,292427.00000000343,489.08197732833554
mUZzgdWKnPb2txOkJg9FHgqX5792,wcst,97,1616.29175257437,612.5293029651159,30.040410713991474,485.5406808097116,375192.1469909307,480.4430527908836
mg2WZiRBn4NQDKiMK43Y8dBqyG53,wcst,123,1007.9024390243997,414.49782969236446,36.35333985005098,366.40619901549286,171808.45081968038,353.2297624919431
mweMgSlGM2VxThhwnupYxYzUbR23,wcst,78,1141.6641025640943,502.1094586258745,35.30039054744623,403.01188694512234,252113.90844156878,391.10347180269764
mwsliuPsLFhRFjtjQwYkqcCRDvi2,wcst,68,1174.0544117689133,566.0027006837917,40.7258241748126,478.143335453638,320359.0571813459,455.5885507168531
nT1qJOiMyDdJ9ui4el195A8Hsgs1,wcst,68,1550.991176457966,711.2019692254405,31.849341135430265,493.98047077052075,505808.2410301444,493.48811832211
ohl9pXqpeSMfepC3w9h0tW5SbJw1,wcst,68,1668.7500000000205,502.331199092888,22.325525963531458,372.5572145164358,252336.63358209873,370.30386501203736
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,wcst,80,1143.9874999999768,543.7765852660244,35.95204208598755,411.2868674584285,295692.9746835779,405.5550817933659
pRQimOpZtsekBI2I1kbnD3pycmo1,wcst,68,1416.0397058725357,492.2904549920819,29.55330753897809,418.4865691505513,242349.89207631102,417.37902912491074
pcbRW89vVJcviD87V3uxyG4I9st2,wcst,64,1127.342187500013,577.342465148232,38.29066247892133,431.6667919981184,333324.32206343755,428.7110452551443
q0Atnpm0jZS5swcVmq0EMalQUKw1,wcst,68,1426.3529411764775,475.4869930892118,30.353194189422567,432.94367806183647,226087.88059702018,425.66118020741055
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,wcst,123,1423.825203251548,508.4076337429353,28.25261598897487,402.2678670289008,258478.3220480906,386.110489806268
qnR5PLX1v3fPi6SwTJMwGcadwyD3,wcst,81,1018.0765432104653,516.1784955334947,40.95291805249346,416.93205245264,266440.23925122205,373.4042303848642
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,wcst,70,1208.4357142856977,504.41366765378916,38.34574887941311,463.3837243691357,254433.14811594726,459.08434886863205
rFV2EUbp64f5ORSh7DqwmCQmeqT2,wcst,84,1448.200000000142,563.4660716075756,31.96423930337569,462.9061135915321,317494.01385287347,460.41973104137696
rNe3cRPepZUXbJhmmfQZiGsVzX22,wcst,104,1414.061538462169,605.9102053045483,35.57053207680596,502.9892131244617,367127.1768921999,447.5567852927697
rUuJv5gl7dWVo7UPQWMx4bohxhK2,wcst,73,1538.6246575342286,679.7333898301588,32.58861405595356,501.416451413567,462037.48124999856,485.2999946166607
ric6cNjG25XmZJCiKZDOxzeezao1,wcst,99,1018.3181818181583,406.4878273399238,32.17552104323872,327.6491808780274,165232.3537755317,296.44074704791046
roaf78tUWxWSEjAUcUu8O7mrQbl1,wcst,69,1375.77536231193,743.169739821441,40.57023572690562,558.1553075626399,552301.2621862682,555.6746902490556
sqfXvh6GJLaYAqr3RvHrixP8IOx1,wcst,67,1499.3089552281508,678.9060498654483,33.94257364198559,508.90404624919984,460913.4245439065,506.9576064012344
ssPK6ISW0HerTGke9hznqJ2LpKu1,wcst,81,1287.2592592945805,517.1245495368041,29.748859899951913,382.9449535967035,267417.7997336426,382.8236088179192
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,wcst,97,1720.8804123647435,642.1928552047964,27.886463539810645,479.89268875783733,412411.6632760886,478.01600865887707
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,wcst,64,1490.2671875208616,498.09365320215943,27.574262668409137,410.93018874811577,248097.28736027307,398.2323721079009
tv88wS5Nf6SjruozSmXJxQSmx6J3,wcst,72,1724.6263888900478,544.1771357473946,27.58698513073649,475.77242546385514,296128.7550702383,463.1439155503625
u64Uf920g5VD9Byq26LT2rs5o4t1,wcst,102,1315.2490196111155,614.4376176220774,33.193363854322754,436.5753926699304,377533.58594909415,436.54135258811453
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,wcst,76,1500.16184210542,641.4915897601035,33.12407789843996,496.9147771816711,411511.45973294484,477.75193940692526
v8nNKiWvPdcjiHXZci39OuFTY6M2,wcst,60,1676.6383333340286,648.182173995328,27.464198513837157,460.4752802259484,420140.13068530965,458.34960345177456
wdppvL4tIkVlGjou6aYzzjlaZXB2,wcst,118,1113.0474576276679,602.5091889927872,58.87216998023933,655.275191215293,363017.32282074617,641.8622212187547
wkhxvE50megJGMA1EiROSZIJWNq1,wcst,76,1508.3868421049494,598.8361184847523,30.45476341676473,459.3756441726709,358604.69680188433,459.1487591567699
xBGZhFOeypWnqzSQClkrwV9z2vF3,wcst,75,1197.0506666666922,460.60509819856156,32.538184660007374,389.49855639385765,212157.05648650654,383.1954167918892
xHctBv4C2EU8rHYRouw0btT3GT02,wcst,85,1503.1164705882231,757.1123660864328,36.83725279573289,553.7068140848818,573219.1348809965,550.711713040984
