gender,model,path,n,aic,bic,cfi,rmsea,a_path,b_path,indirect,a_p,b_p
male,Model1_CLS,C → L → S,77,11.994030364574908,26.056862895697012,1.0984540864277645,0.0,0.21574750281643348,0.611437062269695,0.13191601931410282,0.2848387050283889,6.330935775622493e-12
male,Model2_CSL,C → S → L,77,11.992225320609307,26.055057851731412,1.0966393170669373,0.0,0.2078440686015124,0.6215671748346612,0.12918905052678356,0.29896434841544584,6.437295141381583e-12
male,Model3_LSC,L → S → C,77,11.992225578104062,26.055058109226167,1.0966396246049268,0.0,0.6114246855175957,0.06637686199750256,0.04058445197246785,6.3224980806353415e-12,0.2996928576739517
male,Model4_LCS,L → C → S,77,11.065184743703956,25.12801727482606,0.16460351822769914,0.3243941081350825,0.06788948930342918,0.20820769630139896,0.014135114170945456,0.284544980650014,0.2981772040874948
female,Model1_CLS,C → L → S,119,11.96459516063428,28.639336119303454,1.0871739600353476,0.0,-0.18045288132865547,0.4407652535113054,-0.07953735998567034,0.190123611071904,1.3178763325072396e-07
female,Model2_CSL,C → S → L,119,11.994820939974105,28.66956189864328,1.1699750606893107,0.0,-0.26076545535908696,0.4302474557487888,-0.11219367371542154,0.05947480443371944,1.3108891128155165e-07
female,Model3_LSC,L → S → C,119,11.994820905823147,28.669561864492323,1.1699750390126924,0.0,0.4408519989670599,-0.111261108705343,-0.04904968218004181,1.306816257429233e-07,0.059174932052173945
female,Model4_LCS,L → C → S,119,11.603083289972108,28.277824248641284,0.0968407746595612,0.2038638641320599,-0.07890805690145081,-0.2609288625781142,0.020589389535544674,0.1895263334879611,0.05933422280620726
