outcome_column,n,ucla_beta,ucla_se,ucla_t,ucla_p,r2,adj_r2,cov_type,outcome,outcome_type,confirm_len,include_errors,use_log,merge_pre
rt_ms_exploration,195,114.33099201584524,57.38968646383746,1.9921870820445724,0.04779771178691789,0.04051525443428228,0.009893400852397649,nonrobust,exploration,phase_mean,4,True,False,False
rt_ms_confirmation,197,121.62273140716415,43.6326196216469,2.7874267569033373,0.005852590703079555,0.09650943108195065,0.06797814995822271,nonrobust,confirmation,phase_mean,4,True,False,False
rt_ms_exploitation,197,27.298865588288233,30.549157529429454,0.8936045310575239,0.3726640043321402,0.0727703135481702,0.04348937608127024,nonrobust,exploitation,phase_mean,4,True,False,False
exploration_minus_exploitation,195,87.00338479756775,46.15010313508063,1.8852262267520878,0.06094189726754762,0.030336107923596534,-0.0006106120362887602,nonrobust,exploration_minus_exploitation,phase_contrast,4,True,False,False
confirmation_minus_exploitation,197,94.32386581887592,30.04316027805868,3.139611976432558,0.0019619126453172117,0.061648313010755684,0.0320161544742531,nonrobust,confirmation_minus_exploitation,phase_contrast,4,True,False,False
exploration_minus_confirmation,195,-8.626778430293484,45.42859285327182,-0.1898975488445527,0.849594292577513,0.013978338626338127,-0.017490437800480763,nonrobust,exploration_minus_confirmation,phase_contrast,4,True,False,False
