outcome,outcome_column,n,cov_type,model0_r2,model1_r2,model2_r2,model3_r2,model0_adj_r2,model1_adj_r2,model2_adj_r2,model3_adj_r2,model0_aic,model1_aic,model2_aic,model3_aic,delta_r2_dass,F_dass,p_dass,delta_r2_ucla,F_ucla,p_ucla_ols,p_ucla_wald,delta_r2_interaction,F_interaction,p_interaction_ols,p_interaction_wald,ucla_beta,ucla_se,ucla_t,ucla_p,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p,vif_max,vif_mean,bp_stat,bp_p,shapiro_p
WCST Pre-Switch RT Mean (w1),wcst_pre_switch_rt_mean_w1,210,OLS,0.05001766140359365,0.05872979448233395,0.060723878173169155,0.06636218911698122,0.04083908808382153,0.035659446307881426,0.032962022355627396,0.03400840359133206,3031.0279048920083,3035.093143832696,3036.647786304475,3037.3833941138223,0.008712133078740303,0.6293889319789175,0.5968121542405389,0.001994083690835202,0.43096910464649646,0.5122572791024257,0.5122572791024257,0.005638310943812064,1.2198936218884056,0.2706954132217232,0.27069541322173857,20.40234337909726,31.078280623611352,0.6564823719236522,0.5122572791024191,z_ucla_score:C(gender_male)[T.1],53.37028521133986,48.32129261877827,1.1044879455604524,0.27069541322173085,129,-4.183167137236046,41.43715966553082,0.9197528799796609,81,51.11134313569599,46.025957188323815,0.27033576714811797,2.483015339672217,2.0053841906112195,8.391543274927454,0.2993366684806045,2.0252176640627712e-08
WCST Pre-Switch RT Mean (w2),wcst_pre_switch_rt_mean_w2,210,OLS,0.07435727196562059,0.09263684087746016,0.09382174489544626,0.1023940093465181,0.06541386396528837,0.0703975477617117,0.06703815114851364,0.07128885125456574,3006.3369563972,3008.14838639967,3009.873973169035,3009.87795940905,0.018279568911839572,1.3699153128579056,0.253076508395767,0.0011849040179860992,0.265439514020811,0.6069680952107281,0.6069680952107588,0.008572264451071843,1.9291286345536356,0.1663831931342002,0.16638319313420524,15.02293280337463,29.158953807717754,0.5152082239452082,0.6069680952107579,z_ucla_score:C(gender_male)[T.1],62.860462085944256,45.25816854726928,1.3889307522528338,0.16638319313419916,129,-13.277212968050904,40.148294025016305,0.7414305359297357,81,54.251006754365065,40.35138630307986,0.18285055285344817,2.483015339672217,2.0053841906112195,10.532657561179702,0.1603431607004946,7.150753890851831e-10
WCST Pre-Switch RT Mean (w3),wcst_pre_switch_rt_mean_w3,210,OLS,0.0791325318519307,0.09225772623681183,0.0942126640801263,0.0973934070179121,0.07023526162827787,0.07000914109555734,0.06744062459480982,0.06611496072645362,2990.291182316975,2993.276500623977,2994.8237513510426,2996.085022144902,0.013125194384881134,0.9832231504123621,0.4016451887159813,0.0019549378433144637,0.43812975348103483,0.5087772064993109,0.508777206499289,0.0031807429377858076,0.7118384448200931,0.3998321782464638,0.3998321782464638,18.62133714462795,28.132575275163024,0.6619137054639959,0.5087772064992855,z_ucla_score:C(gender_male)[T.1],36.95092567163413,43.79601569671491,0.8437051883330514,0.39983217824648376,129,3.7514002945507294,38.66697267694296,0.9228698448844945,81,33.56030516988972,39.4697448858727,0.397876175062829,2.483015339672217,2.0053841906112195,9.187319689409915,0.2394856508401267,7.729638028206147e-09
WCST Pre-Switch RT Delta (w1),wcst_pre_switch_rt_delta_w1,210,OLS,0.004591939509303589,0.011253162577747555,0.031043314608828254,0.03217001808742359,-0.0050255296741814615,-0.012980828535542832,0.0024042007549019973,-0.0013686446521212758,3002.0577057999876,3006.6476726404626,3004.4018065525975,3006.1574763316285,0.006661223068443967,0.45811845005249724,0.7118533522199907,0.0197901520310807,4.146109854939017,0.043029124966853106,0.043029124966853106,0.0011267034785953367,0.23515917767550332,0.6282499439108007,0.6282499439108336,-58.60490029379209,28.781506938750965,-2.0361998563350894,0.04302912496685249,z_ucla_score:C(gender_male)[T.1],21.7535847496724,44.85902888581561,0.4849321371856729,0.6282499439108442,129,-76.40857578504962,38.3660890977531,0.04863432292361539,81,-25.75319953235308,44.28134805100928,0.5625927658110539,2.483015339672217,2.0053841906112195,8.727053921373484,0.2728509966867668,2.71694648064793e-07
WCST Pre-Switch RT Delta (w2),wcst_pre_switch_rt_delta_w2,210,OLS,0.0012858277779717042,0.01334798310521701,0.04391709210445349,0.04650402886668037,-0.008363584514028632,-0.010834664367694202,0.015658483989314242,0.01346208927295145,2986.4497501525016,2989.897995418237,2985.288712087216,2986.719731084784,0.012062155327245305,0.831323048255774,0.4780253507672555,0.030569108999236483,6.490576366963944,0.011585008215522373,0.011585008215522677,0.002586936762226877,0.5480476496914043,0.45997610723219096,0.45997610723219096,-70.06345704108742,27.501091448944532,-2.5476609599716955,0.011585008215522568,z_ucla_score:C(gender_male)[T.1],31.70733409086659,42.830246005140076,0.7403024042183035,0.4599761072322075,129,-91.79079496964503,37.34212899373684,0.015359867209479704,81,-28.043976331913797,40.192293180990134,0.4874941560218179,2.483015339672217,2.0053841906112195,8.12867496244939,0.32138442806134065,2.2201524557305327e-07
WCST Pre-Switch RT Delta (w3),wcst_pre_switch_rt_delta_w3,210,OLS,0.00035096021912228714,0.01255137163080855,0.04522096049363067,0.04522150390273294,-0.009307484609678562,-0.011650800633142167,0.017000890360437504,0.012135120374609842,2976.1775935613327,2979.5988389959693,2974.5334872650346,2976.5333677442454,0.012200411411686263,0.8401733033594138,0.47327093969436096,0.03266958886282212,6.946032814651706,0.00904922594331706,0.00904922594331706,5.434091022715748e-07,0.00011496764864826243,0.9914555909311666,0.9914555909311666,-70.64754459768335,26.805792836878208,-2.6355327383001192,0.009049225943317024,z_ucla_score:C(gender_male)[T.1],0.4482345639221066,41.80396908960183,0.010722296798214763,0.9914555909316183,129,-75.66659212406425,36.1797397888549,0.03854914116335634,81,-59.178995135457036,40.079382676838826,0.1439843715316813,2.483015339672217,2.0053841906112195,7.888752793404983,0.34250580132494657,3.905847166233052e-07
