path,female_beta,female_se,male_beta,male_se
UCLA -> DASS Anxiety,0.4826095560442987,0.104492466891579,0.5102624782088585,0.1363616468896214
DASS Anxiety -> WCST Perseverative Error Rate,-0.3718909076152445,0.4525956649658794,0.09604578214290921,0.4852675455094373
UCLA -> WCST Perseverative Error Rate (direct),-0.4130423715690807,0.45662691699516084,-0.4984938798323023,0.5670067638121721
