model,term,beta,se,t,p
WCST Perseverative Error Rate outcome,Intercept,10.470309946900391,0.4718717422526364,22.188889499754513,4.397176365387064e-109
WCST Perseverative Error Rate outcome,C(gender_male)[T.1],-1.158737897448246,0.6862440042363138,-1.6885217069950895,0.09131112566325011
WCST Perseverative Error Rate outcome,z_ucla,-0.641256810056037,0.4897045225608895,-1.3094770019737842,0.19037282304915248
WCST Perseverative Error Rate outcome,z_ucla:C(gender_male)[T.1],0.3059574839251171,0.8332086263906965,0.3672039321657861,0.7134669064537515
WCST Perseverative Error Rate outcome,z_dass_str,0.10270780857109421,0.4460933309216761,0.23023838612177636,0.8179065351505789
WCST Perseverative Error Rate outcome,z_dass_str:C(gender_male)[T.1],-0.29018296371577895,0.7866521410259868,-0.36888346014962775,0.7122145921825189
WCST Perseverative Error Rate outcome,z_age,-0.07771327264193123,0.3273042711462204,-0.23743433707656533,0.8123198540713249
