outcome,female_beta,female_pval,female_n,male_beta,male_pval,male_n,interaction_beta,interaction_pval,perm_pval,boot_ci_lower,boot_ci_upper,boot_pct_positive,total_n
stroop_cong_acc,-0.15032618701219036,0.5563383429883777,56,0.284782764596472,0.3446655727719554,30,0.24388746614068868,0.34269798750243685,0.39,-0.21904648692071285,0.7445783312275853,84.0,86
stroop_incong_acc,-1.3419605953141875,0.03654032007575237,56,-0.9975256073049945,0.33497760763677764,30,-0.24100364943244879,0.7329129418063938,0.72,-1.4961752242763837,0.917353173788415,35.199999999999996,86
stroop_cong_cv,-0.005089501222036408,0.7433961611455348,56,0.008080487680274182,0.7222209492391614,30,0.016659387146122098,0.32151410560858357,0.337,-0.013485838714478615,0.05013234429462043,87.6,86
stroop_incong_cv,0.011859109825073077,0.415359649592817,56,0.007178366269593813,0.7679960908596855,30,0.0012913737740358512,0.9368428814384272,0.952,-0.03281146119580493,0.03460961023522707,52.300000000000004,86
stroop_cong_timeout_rate,-0.002419410014103722,0.9710296089669785,56,-0.23061136889226697,0.11114528341530959,30,-0.12280828688577204,0.15886793101355795,0.29,-0.3803627982371406,0.07464625856167723,13.8,86
stroop_incong_timeout_rate,-0.0002971118162850665,0.9963104418385702,56,0.09385475076834339,0.06555667868667425,30,0.0922358871903147,0.11594747865063389,0.126,-0.007162440189032112,0.20518848898844377,96.1,86
stroop_post_conflict_adaptation,-19.274424433412367,0.228365777531202,56,1.6731663750836105,0.9194287870502155,30,12.858594924987358,0.41979926201143114,0.449,-18.87754839560275,48.31989069546156,78.60000000000001,86
stroop_rt_slope,-0.24984768877891106,0.4919380901135709,56,0.8185403923889714,0.08751792511295785,30,0.7514323785724482,0.04578052176204124,0.049,0.0119604151581946,1.5311745705233077,97.6,86
