model,term,beta,se,t,p
DASS Anxiety outcome,Intercept,0.0675014973130181,0.07921337068171506,0.8521477716715768,0.3941320803465509
DASS Anxiety outcome,C(gender_male)[T.1],-0.12827085357863607,0.1635259605464194,-0.7844066663789716,0.43280152800014615
DASS Anxiety outcome,ef_composite,-0.14180452344759978,0.11317800265632329,-1.2529336100602861,0.21022986894132556
DASS Anxiety outcome,ef_composite:C(gender_male)[T.1],0.10598474348944922,0.20481840528385042,0.5174571266804309,0.6048370901046047
DASS Anxiety outcome,z_ucla,0.40818018991706534,0.10064332515569316,4.055710493325006,4.998213698743369e-05
DASS Anxiety outcome,z_ucla:C(gender_male)[T.1],0.091792548224481,0.16576412955819628,0.5537539904992207,0.5797472199439484
DASS Anxiety outcome,z_age,0.03036494707297449,0.07215193274528243,0.4208473136841905,0.6738665797752879
