path,female_beta,female_se,male_beta,male_se
UCLA -> EF,-0.047759812372940844,0.05064137292167801,0.05753173443810762,0.059553134889014814
EF -> DASS Anxiety,-0.14180452344759978,0.11317800265632329,-0.035819779958150555,0.169135275817086
UCLA -> DASS Anxiety (direct),0.40818018991706534,0.10064332515569316,0.49997273814154636,0.1315205687070444
