path,female_beta,female_se,male_beta,male_se
DASS Stress -> Loneliness,0.44541110737960954,0.09770780596085288,0.6105017303440456,0.11896570669206637
Loneliness -> WCST Perseverative Error Rate,-0.641256810056037,0.4897045225608895,-0.33529932613091984,0.6713124788119222
DASS Stress -> WCST Perseverative Error Rate (direct),0.10270780857109421,0.4460933309216761,-0.18747515514468474,0.6344604572106984
