model,term,beta,se,t,p
Loneliness predicting DASS,Intercept,0.03755796953126647,0.08145757121559342,0.46107401645774515,0.6447455028919533
Loneliness predicting DASS,C(gender_male)[T.1],-0.08556770119620367,0.16287166849381285,-0.5253688501352475,0.5993268035001609
Loneliness predicting DASS,z_ucla,0.4826095560442987,0.104492466891579,4.618606205795224,3.863262316725715e-06
Loneliness predicting DASS,z_ucla:C(gender_male)[T.1],0.027652922164559817,0.17261596903445062,0.16019909582664893,0.8727242416220862
Loneliness predicting DASS,z_age,0.01843650811615986,0.09211716492857815,0.20014194021770393,0.8413695733275923
