path,female_beta,female_se,male_beta,male_se
UCLA -> DASS Anxiety,0.4826095560442987,0.104492466891579,0.5102624782088585,0.1363616468896214
DASS Anxiety -> Stroop Interference Effect,-9.114250842959718,10.723165025328823,3.3293535811033284,14.815150451651165
UCLA -> Stroop Interference Effect (direct),3.141618220617475,11.98538703574022,2.279687519003388,13.329672518040594
