gender,mean,se,ci_lower,ci_upper,significant
Female,-4.473172443347772,5.38014447299882,-16.173087010931216,5.471433417804548,False
Male,1.4935684598591472,7.063250295592984,-11.767636350615676,16.553741356134918,False
