model,term,beta,se,t,p
Stroop Interference Effect outcome,Intercept,145.08888931119938,10.218297967404967,14.198929192906094,9.302295803264708e-46
Stroop Interference Effect outcome,C(gender_male)[T.1],-21.13589435621958,15.835967603976298,-1.3346765341268132,0.18198223696382398
Stroop Interference Effect outcome,z_ucla,3.141618220617475,11.98538703574022,0.2621207151049209,0.7932283766378402
Stroop Interference Effect outcome,z_ucla:C(gender_male)[T.1],-0.8619307016140872,18.080961115097523,-0.04767062415141078,0.96197874600733
Stroop Interference Effect outcome,z_dass_anx,-9.114250842959718,10.723165025328823,-0.8499590206278889,0.3953478699343621
Stroop Interference Effect outcome,z_dass_anx:C(gender_male)[T.1],12.443604424063047,18.55412196239358,0.6706652273432483,0.5024338193916512
Stroop Interference Effect outcome,z_age,16.669065310694677,9.208225761095344,1.8102363846378855,0.07025913747633586
