outcome_column,n,ucla_beta,ucla_se,ucla_t,ucla_p,r2,adj_r2,cov_type,outcome,outcome_type,confirm_len,include_errors,use_log,merge_pre
rt_ms_exploration,208,106.17275935948724,88.70463279365872,1.1969246251936154,0.23274572113615513,0.04174357117359273,0.013138901656386426,OLS,exploration,phase_mean,3,True,False,False
rt_ms_confirmation,212,127.35167235688179,48.5303610363124,2.624164948239146,0.009339868856892647,0.05498038736019473,0.027321276746346768,OLS,confirmation,phase_mean,3,True,False,False
rt_ms_exploitation,212,27.14788712573,36.50672032974284,0.7436408113497944,0.4579452518127297,0.07096365889650746,0.04377235135201496,OLS,exploitation,phase_mean,3,True,False,False
exploration_minus_exploitation,208,78.69057333646187,83.3568398274748,0.9440205926631721,0.3462924689601876,0.02072212699071352,-0.00851004832299651,OLS,exploration_minus_exploitation,phase_contrast,3,True,False,False
confirmation_minus_exploitation,212,100.20378523115185,39.122860636441445,2.561259161550571,0.011147914323462996,0.04321380809843611,0.015210309798878163,OLS,confirmation_minus_exploitation,phase_contrast,3,True,False,False
exploration_minus_confirmation,208,-28.34859460132155,79.91378627155889,-0.3547397254459803,0.7231565030193794,0.01694557352291204,-0.012399334730135436,OLS,exploration_minus_confirmation,phase_contrast,3,True,False,False
