participant_id,lapse_occupancy,trans_to_lapse,trans_to_focus,stay_lapse,stay_focus,lapse_rt_mean,focus_rt_mean,rt_diff,state_changes,n_trials
aM2995jJmJWvr6cneaGH58HauIg2,24.137931034482758,0.1039199216658297,0.33486748837318864,0.6651325116268114,0.8960800783341704,1620.5313261620313,933.2752901462565,687.2560360157748,13,87
afdTz6deeYWf1qKNdUpKAYKN3hz1,87.12871287128714,7.642314415767672e-05,0.011355637601234987,0.988644362398765,0.9999235768558423,3216.1537368509917,1494.8706934470358,1721.2830434039558,1,101
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,7.563025210084033,0.07847348044224879,0.9971486603458855,0.0028513396541146076,0.9215265195577512,2304.9648082457625,1014.8153084657581,1290.1494997800044,17,119
asKxydfXDkZAk89VaD4hwVovkzJ3,9.876543209876543,0.05523462741135341,0.6257885191400892,0.37421148085991085,0.9447653725886467,2708.124239980228,1337.0729450165393,1371.0512949636889,9,81
azdL1gX79EVd9iepyCAVQrqIaQF3,12.345679012345679,0.09206929045497925,0.6714045801271482,0.32859541987285174,0.9079307095450208,2806.173893389429,1210.3150087821462,1595.8588846072828,13,81
bXpFswkI7TfIfL6G4FqWrbaxTGx2,30.0,0.13638086213621806,0.32458661931362887,0.6754133806863712,0.863619137863782,1491.7957031059436,832.6605155404064,659.1351875655372,15,90
biQ16yPcCKSkJQhSxUKcDc8gm8I2,8.59375,0.09558192150587558,0.9999999999999641,3.585511566338896e-14,0.9044180784941244,3254.3882378844837,1606.6503742786958,1647.7378636057879,21,128
btpcu1rB1JeSTo2upeHGPdv8kYG3,26.865671641791046,0.2318513061332708,0.511185206764743,0.48881479323525706,0.7681486938667292,2133.8010791523643,1071.1009070856003,1062.700172066764,19,67
c0hRe9PCPPZs3HWFqhIQargNlp52,17.647058823529413,0.09842140882671117,0.45208954986681504,0.547910450133185,0.9015785911732889,2574.69460262897,1280.3258005903979,1294.3688020385723,13,85
c8BtRUVPPPZHjyhX2rn702NoUld2,12.903225806451612,0.15038020675393465,0.859720938902779,0.14027906109722096,0.8496197932460653,2415.894099720732,1078.1500164364138,1337.744083284318,19,93
cC0BEsQjfrcuCyoaOas9zJT0MNs2,15.833333333333332,0.15614194893104352,0.6750154661175739,0.3249845338824261,0.8438580510689565,1686.1283250733445,1003.6108553220535,682.5174697512911,25,120
cEIs6U87xfbSL5eFTXDK77MmvNf1,3.9603960396039604,0.042184913598587725,0.9992807252790614,0.0007192747209386283,0.9578150864014123,4200.447934669044,1290.46037682451,2909.9875578445344,8,101
