participant_id,participant_idx,trial,condition,condition_code,correct,response,rt_ms,rt_sec,text,letterColor
GE4hogtdLdTFbNasENgtm6SO3hC3,20,0,neutral,0.5,True,1,1810.199999988079,1.8101999999880791,기차,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,1,incongruent,1.0,True,1,1316.4000000059605,1.3164000000059604,파랑,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,2,incongruent,1.0,True,1,1200.699999988079,1.200699999988079,빨강,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,3,neutral,0.5,True,1,1185.5,1.1855,기차,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,4,neutral,0.5,True,1,1648.0999999940395,1.6480999999940396,기차,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,5,congruent,0.0,True,1,1184.5,1.1845,노랑,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,6,incongruent,1.0,False,0,1095.5,1.0955,초록,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,7,neutral,0.5,True,1,1230.5999999940395,1.2305999999940396,학교,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,8,neutral,0.5,True,1,1194.5,1.1945,가방,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,9,congruent,0.0,True,1,1214.899999976158,1.2148999999761578,빨강,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,10,neutral,0.5,True,1,1505.100000023842,1.5051000000238421,가방,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,11,incongruent,1.0,True,1,1283.4000000059605,1.2834000000059604,파랑,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,12,congruent,0.0,True,1,1093.699999988079,1.093699999988079,노랑,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,13,incongruent,1.0,True,1,1538.699999988079,1.538699999988079,초록,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,14,neutral,0.5,True,1,1567.5999999940395,1.5675999999940395,학교,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,15,incongruent,1.0,True,1,1471.300000011921,1.471300000011921,빨강,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,16,incongruent,1.0,True,1,1286.2999999821186,1.2862999999821185,노랑,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,17,congruent,0.0,True,1,1017.899999976158,1.017899999976158,파랑,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,18,incongruent,1.0,True,1,1801.6000000238416,1.8016000000238417,노랑,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,19,congruent,0.0,True,1,921.0999999940396,0.9210999999940397,초록,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,20,neutral,0.5,True,1,2332.199999988079,2.332199999988079,가방,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,21,congruent,0.0,True,1,575.1000000238419,0.5751000000238419,초록,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,22,congruent,0.0,True,1,851.1999999880791,0.851199999988079,빨강,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,23,neutral,0.5,True,1,832.5,0.8325,기차,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,24,congruent,0.0,True,1,1966.800000011921,1.966800000011921,노랑,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,25,congruent,0.0,True,1,1308.5,1.3085,파랑,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,26,neutral,0.5,True,1,1409.199999988079,1.409199999988079,기차,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,27,incongruent,1.0,True,1,1379.9000000059605,1.3799000000059605,노랑,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,28,incongruent,1.0,True,1,1638.5999999940395,1.6385999999940395,파랑,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,30,incongruent,1.0,False,0,2907.0999999940395,2.9070999999940397,노랑,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,31,incongruent,1.0,True,1,1961.2000000178812,1.961200000017881,초록,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,32,congruent,0.0,True,1,1139.0999999940395,1.1390999999940394,노랑,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,33,neutral,0.5,True,1,1330.300000011921,1.330300000011921,학교,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,34,congruent,0.0,True,1,1110.699999988079,1.1106999999880791,초록,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,35,congruent,0.0,True,1,1125.300000011921,1.1253000000119209,빨강,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,36,neutral,0.5,True,1,970.4000000059604,0.9704000000059604,학교,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,37,congruent,0.0,True,1,604.4000000059605,0.6044000000059605,초록,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,38,incongruent,1.0,True,1,1851.5999999940395,1.8515999999940396,초록,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,39,incongruent,1.0,True,1,765.0999999940395,0.7650999999940395,빨강,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,40,incongruent,1.0,False,0,891.5,0.8915,파랑,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,41,neutral,0.5,True,1,955.3000000119208,0.9553000000119208,학교,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,42,congruent,0.0,True,1,633.3000000119209,0.6333000000119209,파랑,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,43,incongruent,1.0,True,1,602.6999999880791,0.6026999999880791,빨강,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,44,incongruent,1.0,True,1,1413.5999999940395,1.4135999999940396,초록,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,45,congruent,0.0,True,1,1555.5999999940395,1.5555999999940395,빨강,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,46,neutral,0.5,True,1,1337.800000011921,1.337800000011921,학교,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,47,congruent,0.0,True,1,1130.0999999940395,1.1300999999940395,파랑,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,48,incongruent,1.0,True,1,443.7000000178814,0.4437000000178814,빨강,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,49,congruent,0.0,True,1,1412.5999999940395,1.4125999999940395,초록,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,50,incongruent,1.0,True,1,1095.0999999940395,1.0950999999940396,빨강,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,51,congruent,0.0,True,1,651.1000000238419,0.6511000000238418,초록,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,52,neutral,0.5,True,1,1356.800000011921,1.356800000011921,가방,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,53,neutral,0.5,True,1,1075.800000011921,1.075800000011921,학교,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,54,neutral,0.5,True,1,1339.4000000059605,1.3394000000059605,가방,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,55,incongruent,1.0,True,1,1642.199999988079,1.642199999988079,초록,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,56,incongruent,1.0,True,1,1490.5,1.4905,파랑,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,57,neutral,0.5,True,1,1417.5,1.4175,가방,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,58,congruent,0.0,True,1,645.5999999940395,0.6455999999940395,빨강,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,59,neutral,0.5,True,1,1099.0,1.099,기차,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,60,neutral,0.5,True,1,1191.0,1.191,학교,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,61,neutral,0.5,True,1,1311.9000000059605,1.3119000000059604,기차,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,62,neutral,0.5,True,1,1445.5,1.4455,기차,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,63,incongruent,1.0,True,1,1471.5999999940395,1.4715999999940395,빨강,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,64,incongruent,1.0,True,1,972.7999999821186,0.9727999999821186,파랑,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,65,congruent,0.0,True,1,762.7000000178814,0.7627000000178814,노랑,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,66,neutral,0.5,True,1,1918.5,1.9185,학교,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,67,incongruent,1.0,True,1,1477.0,1.477,빨강,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,68,incongruent,1.0,True,1,996.899999976158,0.9968999999761581,파랑,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,69,incongruent,1.0,True,1,952.2000000178814,0.9522000000178814,노랑,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,70,congruent,0.0,True,1,1214.100000023842,1.214100000023842,빨강,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,71,neutral,0.5,True,1,1140.5999999940395,1.1405999999940395,가방,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,72,congruent,0.0,True,1,821.9000000059605,0.8219000000059604,파랑,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,73,congruent,0.0,True,1,1014.8000000119208,1.0148000000119208,노랑,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,74,incongruent,1.0,True,1,1327.7000000178814,1.3277000000178814,노랑,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,75,congruent,0.0,True,1,1048.9000000059605,1.0489000000059605,파랑,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,76,incongruent,1.0,True,1,984.3000000119208,0.9843000000119209,파랑,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,77,neutral,0.5,True,1,960.4000000059604,0.9604000000059604,학교,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,78,neutral,0.5,True,1,1267.5,1.2675,학교,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,79,neutral,0.5,True,1,1273.7999999821186,1.2737999999821186,기차,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,80,congruent,0.0,True,1,1100.300000011921,1.100300000011921,파랑,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,81,congruent,0.0,True,1,1919.7000000178812,1.9197000000178812,빨강,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,82,congruent,0.0,True,1,2023.5999999940395,2.0235999999940395,파랑,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,83,neutral,0.5,True,1,917.6999999880792,0.9176999999880792,가방,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,84,congruent,0.0,True,1,953.4000000059604,0.9534000000059604,노랑,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,85,incongruent,1.0,True,1,1578.0999999940395,1.5780999999940395,파랑,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,86,congruent,0.0,True,1,1777.800000011921,1.777800000011921,초록,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,87,neutral,0.5,True,1,578.5,0.5785,기차,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,88,congruent,0.0,True,1,609.1000000238419,0.6091000000238419,초록,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,89,neutral,0.5,True,1,601.0,0.601,가방,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,90,incongruent,1.0,True,1,1170.2999999821186,1.1702999999821186,초록,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,91,congruent,0.0,True,1,1064.5999999940395,1.0645999999940394,노랑,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,92,neutral,0.5,True,1,576.9000000059605,0.5769000000059604,가방,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,93,neutral,0.5,True,1,977.1999999880792,0.9771999999880792,기차,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,94,congruent,0.0,True,1,1143.300000011921,1.143300000011921,빨강,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,95,neutral,0.5,True,1,1037.300000011921,1.037300000011921,가방,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,96,incongruent,1.0,True,1,502.59999999403954,0.5025999999940395,초록,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,97,congruent,0.0,True,1,493.2000000178814,0.4932000000178814,파랑,blue
GE4hogtdLdTFbNasENgtm6SO3hC3,20,98,incongruent,1.0,True,1,1054.5999999940395,1.0545999999940396,빨강,green
GE4hogtdLdTFbNasENgtm6SO3hC3,20,99,incongruent,1.0,True,1,1361.4000000059605,1.3614000000059605,노랑,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,100,neutral,0.5,True,1,785.4000000059605,0.7854000000059604,기차,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,101,neutral,0.5,True,1,1179.0999999940395,1.1790999999940395,학교,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,102,incongruent,1.0,True,1,1122.0,1.122,초록,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,103,congruent,0.0,True,1,1051.2999999821186,1.0512999999821186,노랑,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,104,incongruent,1.0,True,1,1480.300000011921,1.4803000000119209,노랑,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,105,neutral,0.5,True,1,1452.9000000059605,1.4529000000059604,가방,yellow
GE4hogtdLdTFbNasENgtm6SO3hC3,20,106,congruent,0.0,True,1,1365.0999999940395,1.3650999999940396,빨강,red
GE4hogtdLdTFbNasENgtm6SO3hC3,20,107,incongruent,1.0,True,1,1185.2999999821186,1.1852999999821185,노랑,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,0,incongruent,1.0,True,1,1200.0,1.2,파랑,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,1,congruent,0.0,True,1,684.9000000059605,0.6849000000059605,빨강,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,2,neutral,0.5,True,1,794.3999999761581,0.7943999999761582,가방,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,3,neutral,0.5,True,1,693.6999999880791,0.6936999999880791,학교,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,4,incongruent,1.0,True,1,974.6999999880792,0.9746999999880792,초록,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,5,incongruent,1.0,True,1,653.5999999940395,0.6535999999940395,초록,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,6,congruent,0.0,True,1,655.0,0.655,빨강,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,7,neutral,0.5,True,1,921.5,0.9215,가방,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,8,incongruent,1.0,True,1,1149.2999999821186,1.1492999999821185,빨강,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,9,congruent,0.0,True,1,653.5999999940395,0.6535999999940395,빨강,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,10,incongruent,1.0,True,1,588.4000000059605,0.5884000000059605,파랑,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,11,incongruent,1.0,True,1,573.6000000238419,0.5736000000238418,노랑,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,12,incongruent,1.0,True,1,661.9000000059605,0.6619000000059605,파랑,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,13,incongruent,1.0,True,1,853.1999999880791,0.853199999988079,빨강,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,14,neutral,0.5,True,1,667.0999999940395,0.6670999999940396,기차,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,15,congruent,0.0,True,1,513.0,0.513,파랑,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,16,incongruent,1.0,True,1,816.0999999940395,0.8160999999940395,빨강,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,17,congruent,0.0,True,1,522.5999999940395,0.5225999999940395,초록,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,18,congruent,0.0,True,1,556.1999999880791,0.5561999999880791,파랑,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,19,neutral,0.5,True,1,646.7000000178814,0.6467000000178814,기차,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,20,congruent,0.0,True,1,657.0999999940395,0.6570999999940396,빨강,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,21,neutral,0.5,True,1,810.0999999940395,0.8100999999940396,기차,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,22,incongruent,1.0,True,1,582.2000000178814,0.5822000000178814,초록,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,23,neutral,0.5,True,1,782.8000000119209,0.782800000011921,가방,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,24,neutral,0.5,True,1,689.5999999940395,0.6895999999940395,학교,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,25,neutral,0.5,True,1,611.5999999940395,0.6115999999940396,기차,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,26,incongruent,1.0,True,1,614.5,0.6145,노랑,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,27,congruent,0.0,True,1,630.0999999940395,0.6300999999940395,파랑,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,28,congruent,0.0,True,1,629.9000000059605,0.6299000000059605,빨강,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,29,neutral,0.5,True,1,543.6999999880791,0.543699999988079,기차,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,30,congruent,0.0,True,1,698.2000000178814,0.6982000000178814,노랑,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,31,neutral,0.5,True,1,641.4000000059605,0.6414000000059604,학교,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,32,incongruent,1.0,True,1,1095.5,1.0955,노랑,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,33,congruent,0.0,True,1,515.0999999940395,0.5150999999940395,파랑,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,34,incongruent,1.0,True,1,1232.9000000059605,1.2329000000059605,노랑,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,35,neutral,0.5,True,1,653.8000000119209,0.653800000011921,학교,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,36,neutral,0.5,True,1,645.6999999880791,0.645699999988079,가방,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,37,congruent,0.0,True,1,628.2999999821186,0.6282999999821186,파랑,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,38,neutral,0.5,True,1,970.0,0.97,기차,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,39,neutral,0.5,True,1,566.5999999940395,0.5665999999940395,학교,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,40,incongruent,1.0,True,1,689.5,0.6895,초록,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,41,congruent,0.0,True,1,742.5,0.7425,초록,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,42,incongruent,1.0,True,1,677.5,0.6775,노랑,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,43,congruent,0.0,True,1,603.0999999940395,0.6030999999940395,초록,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,44,neutral,0.5,True,1,690.8000000119209,0.6908000000119209,기차,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,45,neutral,0.5,True,1,728.7000000178814,0.7287000000178814,가방,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,46,incongruent,1.0,True,1,1563.0,1.563,빨강,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,47,incongruent,1.0,True,1,663.5,0.6635,파랑,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,48,incongruent,1.0,True,1,475.5,0.4755,빨강,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,49,incongruent,1.0,True,1,532.5,0.5325,노랑,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,50,neutral,0.5,True,1,690.5999999940395,0.6905999999940395,가방,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,51,neutral,0.5,True,1,390.5,0.3905,학교,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,52,incongruent,1.0,True,1,665.7000000178814,0.6657000000178814,빨강,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,53,congruent,0.0,True,1,556.0999999940395,0.5560999999940396,빨강,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,54,neutral,0.5,True,1,472.40000000596046,0.47240000000596044,기차,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,55,congruent,0.0,True,1,714.0999999940395,0.7140999999940395,노랑,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,56,congruent,0.0,True,1,571.8000000119209,0.5718000000119209,빨강,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,57,congruent,0.0,True,1,747.5999999940395,0.7475999999940396,노랑,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,58,neutral,0.5,True,1,647.5,0.6475,학교,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,59,congruent,0.0,True,1,575.2999999821186,0.5752999999821186,초록,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,60,incongruent,1.0,True,1,665.0999999940395,0.6650999999940396,빨강,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,61,congruent,0.0,True,1,536.8999999761581,0.5368999999761581,노랑,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,62,incongruent,1.0,True,1,552.4000000059605,0.5524000000059605,초록,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,63,incongruent,1.0,True,1,1091.2999999821186,1.0912999999821187,초록,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,64,congruent,0.0,True,1,713.7999999821186,0.7137999999821186,빨강,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,65,neutral,0.5,True,1,679.3999999761581,0.6793999999761582,기차,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,66,incongruent,1.0,True,1,657.3000000119209,0.6573000000119209,노랑,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,67,incongruent,1.0,True,1,756.4000000059605,0.7564000000059604,초록,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,68,neutral,0.5,True,1,574.1000000238419,0.5741000000238419,학교,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,69,congruent,0.0,True,1,562.7999999821186,0.5627999999821186,초록,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,70,incongruent,1.0,True,1,587.9000000059605,0.5879000000059604,초록,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,71,congruent,0.0,True,1,644.5999999940395,0.6445999999940395,노랑,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,72,neutral,0.5,True,1,614.5,0.6145,가방,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,73,congruent,0.0,True,1,513.0,0.513,파랑,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,74,neutral,0.5,True,1,824.6999999880791,0.8246999999880791,기차,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,75,congruent,0.0,True,1,529.3000000119209,0.5293000000119209,초록,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,76,congruent,0.0,True,1,647.0999999940395,0.6470999999940396,파랑,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,77,congruent,0.0,True,1,938.3000000119208,0.9383000000119208,노랑,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,78,incongruent,1.0,True,1,811.1999999880791,0.8111999999880791,빨강,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,79,incongruent,1.0,True,1,808.1999999880791,0.8081999999880791,파랑,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,80,neutral,0.5,True,1,644.0,0.644,가방,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,81,congruent,0.0,True,1,419.90000000596046,0.41990000000596045,초록,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,82,congruent,0.0,True,1,541.2999999821186,0.5412999999821186,빨강,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,83,incongruent,1.0,True,1,864.3000000119209,0.864300000011921,빨강,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,84,neutral,0.5,True,1,802.5,0.8025,학교,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,85,incongruent,1.0,True,1,584.6999999880791,0.5846999999880791,노랑,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,86,neutral,0.5,True,1,415.8000000119209,0.41580000001192086,가방,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,87,incongruent,1.0,True,1,538.8000000119209,0.538800000011921,파랑,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,88,incongruent,1.0,True,1,584.1999999880791,0.584199999988079,파랑,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,89,congruent,0.0,True,1,766.5999999940395,0.7665999999940395,노랑,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,90,congruent,0.0,True,1,485.2000000178814,0.4852000000178814,초록,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,91,neutral,0.5,True,1,530.5,0.5305,가방,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,92,incongruent,1.0,True,1,519.1999999880791,0.5191999999880791,노랑,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,93,neutral,0.5,True,1,382.8000000119209,0.3828000000119209,기차,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,94,congruent,0.0,True,1,397.60000002384186,0.3976000000238419,파랑,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,95,neutral,0.5,True,1,580.7999999821186,0.5807999999821186,학교,red
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,96,incongruent,1.0,True,1,570.8000000119209,0.5708000000119209,파랑,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,97,neutral,0.5,True,1,440.59999999403954,0.44059999999403954,가방,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,98,neutral,0.5,True,1,444.2999999821186,0.4442999999821186,학교,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,99,neutral,0.5,True,1,548.4000000059605,0.5484000000059605,기차,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,100,congruent,0.0,True,1,543.5,0.5435,파랑,blue
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,101,congruent,0.0,True,1,571.2000000178814,0.5712000000178814,노랑,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,102,incongruent,1.0,True,1,473.0,0.473,초록,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,103,congruent,0.0,True,1,631.5999999940395,0.6315999999940395,초록,green
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,104,congruent,0.0,True,1,584.0999999940395,0.5840999999940395,노랑,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,105,neutral,0.5,True,1,495.09999999403954,0.49509999999403953,가방,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,106,neutral,0.5,True,1,512.5999999940395,0.5125999999940395,학교,yellow
Qv0jhW3sqicqQvd7LfReAsI7nD73,32,107,incongruent,1.0,True,1,562.9000000059605,0.5629000000059604,파랑,green
