participant_id,n_trials,log_likelihood,converged,focused_state_id,lapsed_state_id,focused_occupancy,lapsed_occupancy,p_focused_to_lapsed,p_lapsed_to_focused,p_focused_stay,p_lapsed_stay,focused_mean_rt,lapsed_mean_rt,focused_sd_rt,lapsed_sd_rt,rt_difference
JntnHLHjYhc0xJJQALM3h9R5Ozv1,89,-763.1274480014979,True,1,0,0.7415730337078652,0.25842696629213485,0.24427828355770534,0.6389727612797413,0.7557217164422947,0.36102723872025855,1951.2555756542702,5293.941675496628,611.2615945012984,1962.3862806264294,3342.6860998423576
SpSfX0ZcfcPLdlOENlfdfvEPwru2,72,-540.023900273893,True,1,0,0.6805555555555556,0.3194444444444444,0.14981320754887378,0.3262832200888463,0.8501867924511262,0.6737167799111536,961.9534521579387,1929.3003512164144,190.17796058224536,898.8794561466644,967.3468990584756
aM2995jJmJWvr6cneaGH58HauIg2,87,-609.3187810768542,True,0,1,0.7586206896551724,0.2413793103448276,0.1039199216658297,0.33486748837318864,0.8960800783341704,0.6651325116268114,933.2752901462565,1620.5313261620313,155.28548539967838,398.7129389818489,687.2560360157748
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,72,-565.1108745705909,True,0,1,0.9861111111111112,0.013888888888888888,0.014285714285718896,1.0,0.9857142857142811,0.0,1301.7507042078905,8131.799999713898,655.9182466430309,0.1,6830.049295506007
m69r9GQTk2b51mvxrFLt4fZeJi52,81,-613.9911990448163,True,0,1,0.9012345679012346,0.09876543209876543,0.08535327988385386,0.8563398339374128,0.9146467201161462,0.14366016606258733,1164.0305095295082,3234.9558280450788,336.67961543018527,597.3648374380949,2070.9253185155703
wkhxvE50megJGMA1EiROSZIJWNq1,88,-691.9089480805576,True,0,1,0.7159090909090909,0.2840909090909091,0.18192149704141816,0.4098133151392131,0.8180785029585818,0.5901866848607868,1340.437311526661,3068.304104562414,243.48513392077834,1490.2072938612037,1727.866793035753
d9rwc0NXArcNlJvFsgKhQqkGxJq2,88,-700.414962900018,True,1,0,0.7386363636363636,0.26136363636363635,0.31822146967306675,0.816953441664194,0.6817785303269333,0.18304655833580596,1167.195972667632,2934.0719532444523,302.6256764414608,1395.3175898700254,1766.8759805768202
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,83,-655.4927000468177,True,1,0,0.9156626506024096,0.08433734939759036,0.013851426672719902,0.2800799772610217,0.9861485733272801,0.7199200227389783,1497.40813508617,7754.542182736923,494.8955514260666,3375.5224402359217,6257.134047650753
WqoZv41KTtTCuPKBPyClregrKAi1,89,-684.1065452389822,True,1,0,0.5955056179775281,0.4044943820224719,0.30068792992088733,0.3528700581377545,0.6993120700791127,0.6471299418622455,1127.2499022278066,2009.927996531105,197.62100178160173,756.8007055477352,882.6780943032984
Yco8O7tmHlbsUBfKW2ywcZByGO32,66,-528.19474783432,True,1,0,0.8181818181818182,0.18181818181818182,0.17935914502432124,0.7718003988929667,0.8206408549756787,0.22819960110703336,1129.0189106368573,3626.841915887889,361.1083003881742,2265.365746957226,2497.8230052510316
xHctBv4C2EU8rHYRouw0btT3GT02,90,-709.8523975345,True,0,1,0.9333333333333333,0.06666666666666667,0.02667560656201925,0.5030840636195547,0.9733243934379807,0.4969159363804454,1487.5578507878483,3925.453568308366,543.7270927107227,941.0293334905177,2437.895717520518
SOhR7IO689NQCPQu56SjATO8FR92,100,-759.5347748835243,True,0,1,0.93,0.07,0.04423007583575397,0.7169428097001957,0.9557699241642461,0.28305719029980425,1280.0021838894204,4000.9195832008354,382.51900145287084,535.9962969054397,2720.917399311415
idP8RVfm74N86O0dszLXANIpjXv2,74,-557.8976107597686,True,0,1,0.9594594594594594,0.04054054054054054,0.02857158756011746,1.0,0.9714284124398825,2.173881467104982e-37,1446.4251312439812,4642.160367910923,406.1303315675857,323.81826312939046,3195.735236666942
mweMgSlGM2VxThhwnupYxYzUbR23,80,-582.2887720628689,True,0,1,0.9,0.1,0.10601351890799475,0.9999999936720715,0.8939864810920052,6.327928429129256e-09,1053.3683003886995,2366.7596244549627,249.06786603326478,620.5767376846819,1313.3913240662632
9Xz1RIwnPXgyRqmucudW9VeuDnq1,71,-531.3439700059112,True,0,1,0.8450704225352113,0.15492957746478872,0.21153478243451793,0.9998324395542707,0.7884652175654822,0.00016756044572932436,1183.3411334877353,2501.3442111173613,244.2779272661665,1061.9250685960644,1318.003077629626
ohl9pXqpeSMfepC3w9h0tW5SbJw1,74,-562.48725348538,True,1,0,0.8783783783783784,0.12162162162162163,0.07120028407058217,0.5021561361387561,0.9287997159294179,0.4978438638612438,1622.6774799388209,3629.747487040447,314.93142938417554,1438.162128057927,2007.0700071016263
9l7DjYLs0XdgwykPZR5E01KTZfu2,75,-583.124585917466,True,0,1,0.8266666666666667,0.17333333333333334,0.13015472009584445,0.6107385572526803,0.8698452799041555,0.38926144274731966,993.5316385157613,3845.397447678354,275.3159942209154,2198.0373678082237,2851.865809162593
23AEyocWhqY955WHbxhHRSgQ1ms2,85,-685.0200069669058,True,0,1,0.9882352941176471,0.011764705882352941,0.0,1.0,1.0,0.0,1439.076190476084,27597.09999999404,856.2252916308074,0.1,26158.023809517956
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,128,-965.6776227003694,True,0,1,0.90625,0.09375,0.04218790091235325,0.43875767020651435,0.9578120990876468,0.5612423297934857,1372.982118347572,2939.82528059091,348.0744742273651,1218.4761083336323,1566.8431622433382
rFV2EUbp64f5ORSh7DqwmCQmeqT2,95,-761.3837869739754,True,1,0,0.8736842105263158,0.12631578947368421,0.0972738877195548,0.6079313483339721,0.9027261122804451,0.3920686516660279,1419.1255905464348,4533.134825657115,428.1325793994282,2455.094746386821,3114.0092351106796
bXpFswkI7TfIfL6G4FqWrbaxTGx2,90,-636.9149383324593,True,0,1,0.7,0.3,0.13638086213621806,0.32458661931362887,0.863619137863782,0.6754133806863712,832.6605155404064,1491.7957031059436,159.01736640325146,370.646259179769,659.1351875655372
XehZHBpwr5MYzUXkj0FAYCsFG922,115,-883.9949241924822,True,1,0,0.9739130434782609,0.02608695652173913,0.021352573076480183,0.9943562158359677,0.9786474269235198,0.005643784164032299,1326.901182895583,5669.440948724549,464.1933921573618,2706.531496775285,4342.539765828967
DAKDKPH698P12JfTbbjemLI6PIH2,86,-641.7194805394081,True,0,1,0.7325581395348837,0.26744186046511625,0.10613772458923636,0.30532559677742743,0.8938622754107637,0.6946744032225726,875.6716097447816,2598.3079039715967,157.70768223473513,1636.362384888364,1722.6362942268152
3WijiOiVCoMbn80F05SPYsxl0TC2,80,-614.3406262053087,True,0,1,0.825,0.175,0.08518353630288007,0.39486165833058995,0.9148164636971199,0.60513834166941,1194.205066662623,2987.569601025379,303.9117268150119,1266.7890024021126,1793.364534362756
Df83JuPuJkXqTGbENhM2gw5SJM43,88,-674.0235216814277,True,0,1,0.8522727272727273,0.14772727272727273,0.16412412774486346,0.661614340919021,0.8358758722551366,0.33838565908097895,1138.269888922302,2307.184183415224,325.5906870549531,733.8767235350699,1168.9142944929222
qnR5PLX1v3fPi6SwTJMwGcadwyD3,82,-598.4964633298447,True,1,0,0.6585365853658537,0.34146341463414637,0.27349796089383005,0.43019552077810236,0.72650203910617,0.5698044792218976,779.4617237181295,1440.3231386035632,150.00600832668786,522.0891186782176,660.8614148854336
DaRehVxIOhXtEtUExdgvUl0mKcx2,128,-1061.3049319643987,True,0,1,0.859375,0.140625,0.10215497280863767,0.5479067855810221,0.8978450271913623,0.45209321441897793,1630.3040435216017,4491.047522343451,608.0196379899378,2338.135639299926,2860.7434788218497
UbwuSMtBsHdW3Ji41opk3GInMqi2,77,-552.0496127863073,True,1,0,0.987012987012987,0.012987012987012988,0.0,1.0,1.0,0.0,1021.7947368421837,7023.800000000745,351.80534928871185,0.1,6002.005263158561
cC0BEsQjfrcuCyoaOas9zJT0MNs2,120,-850.1387032917203,True,0,1,0.8416666666666667,0.15833333333333333,0.15614194893104352,0.6750154661175739,0.8438580510689565,0.3249845338824261,1003.6108553220535,1686.1283250733445,178.50449548076975,529.3779106776516,682.5174697512911
Cbkx2NHyF3NrebzXGqNgSfiWent1,71,-521.8286704401206,True,1,0,0.7183098591549296,0.28169014084507044,0.30828744826940646,0.6294233132987666,0.6917125517305936,0.3705766867012334,869.3298478906789,1734.6400805713638,126.96960431742606,909.3094567307215,865.3102326806849
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,87,-657.0971550874857,True,0,1,0.9885057471264368,0.011494252873563218,0.0,1.0,1.0,0.0,1399.091860474542,8414.900000095367,511.73912542926837,0.1,7015.808139620825
146QT9LupyU2BAiTsB3PMIpVXM22,77,-561.8164807496645,True,0,1,0.7402597402597403,0.2597402597402597,0.20056320176500875,0.46912612975478507,0.7994367982349913,0.5308738702452148,935.2479779588799,1564.628913158142,195.05961901997026,536.3556451973909,629.3809351992621
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,113,-940.957757555391,True,0,1,0.9292035398230089,0.07079646017699115,0.09650394921688184,0.9999999999999946,0.9034960507831181,5.450819538841859e-15,1844.0543072758626,8321.402956561129,656.4707342690923,6215.003139188563,6477.348649285266
87w5Le0CgZhSfYAaOH3Xd2fc98l1,128,-1066.84374285335,True,0,1,0.6796875,0.3203125,0.015785688871364393,0.05660400439064149,0.9842143111286357,0.9433959956093586,1486.267179770217,4642.624299332661,454.6750092679936,3912.9362536193926,3156.3571195624445
HbydnnT1hUP3WagAy2TJAc6GqVs2,67,-520.5680501718207,True,0,1,0.8059701492537313,0.19402985074626866,0.21018819275491574,0.7840274786271421,0.7898118072450843,0.21597252137285797,1467.1839644315603,3311.1643855468224,289.793831698692,1232.567160672405,1843.980421115262
EoToosG69XMp4LTYdB6sB9WTrv22,65,-530.8125968331274,True,0,1,0.9846153846153847,0.015384615384615385,0.0,1.0,1.0,0.0,1454.635937474668,14831.0,988.9341726367044,0.1,13376.364062525332
1tT7dcLvf0bMGBdBWWYd8YkdJwr1,88,-709.4716733606311,True,0,1,0.9886363636363636,0.011363636363636364,0.0,1.0,1.0,0.0,1551.0022988497526,33756.39999997616,855.6079514259874,0.1,32205.397701126407
QbOEVCaZLUMOgltUdXm58oZOALv2,100,-783.0045056988137,True,0,1,0.9,0.1,0.11338612231713427,0.9999999787053556,0.8866138776828657,2.1294644351492447e-08,1674.2811217900876,4070.2395207025656,417.58553353715877,1646.6167920561581,2395.958398912478
PkpTH7pWpEOG9A86xSloOSozwTk2,128,-1151.5036189028206,True,0,1,0.9609375,0.0390625,0.0424548351639003,0.9999989236130307,0.9575451648360997,1.0763869692926338e-06,2882.5652880317857,39650.0706254071,1487.152848271212,28783.67403745399,36767.50533737531
8bwaafIhKVMNBoHaXFcY8HirS9u2,82,-607.2244783964323,True,0,1,0.7317073170731707,0.2682926829268293,0.1166528362019177,0.3514578631912432,0.8833471637980823,0.6485421368087567,937.8937821565007,2315.998100863888,159.91132459390303,1393.6237237232272,1378.1043187073872
tv88wS5Nf6SjruozSmXJxQSmx6J3,81,-649.0782717518543,True,0,1,0.9259259259259259,0.07407407407407407,0.053860255027591925,0.6532790774791256,0.9461397449724082,0.34672092252087433,1766.39838826023,5464.157319917806,534.6337395507257,2062.319982094491,3697.758931657576
SPCT9D90pRa1ihXS5jEw6vCmquI3,128,-1033.0507812258206,True,0,1,0.6484375,0.3515625,5.895790866546571e-07,0.02214522076243704,0.9999994104209133,0.9778547792375629,935.9335695239562,4672.4104763460555,286.65994152713944,4350.471945082605,3736.4769068220994
3xCaqfcHxRQxuOlEzXz3PNcHODH2,69,-525.733556778302,True,0,1,0.8985507246376812,0.10144927536231885,0.1115741709406968,0.8048471070306591,0.8884258290593032,0.19515289296934085,1143.4601250198555,2801.7691567265374,320.72856150522244,1258.6475095418714,1658.309031706682
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,77,-566.6744883422012,True,1,0,0.5194805194805194,0.4805194805194805,0.4032411959667771,0.2752445355354694,0.5967588040332228,0.7247554644645307,971.7917843736301,1475.3283505560912,125.5057375911706,465.00457487929765,503.5365661824611
5rXSa3anB5ejmFrnwUsTB82byup1,85,-598.7839235474881,True,0,1,0.9764705882352941,0.023529411764705882,0.02535218541942372,0.9999999996674782,0.9746478145805764,3.3252189997707437e-10,911.7962995490659,2269.8765063298706,247.2932987456554,872.493586795328,1358.0802067808047
btpcu1rB1JeSTo2upeHGPdv8kYG3,70,-554.9991839045744,True,0,1,0.8,0.2,0.20248121222152146,0.7773492395521274,0.7975187877784785,0.22265076044787263,1164.2370274986095,3601.2006512350417,300.19318172976466,2346.7244586508004,2436.963623736432
zw1w9FipI9RjJsuhHse6UZavBxs2,110,-825.0297678929045,True,0,1,0.9363636363636364,0.06363636363636363,0.06693993086047334,0.9999999955124929,0.9330600691395267,4.48750717182401e-09,1087.8508347744807,3490.453921334356,324.0731164383854,2429.7398542068477,2402.603086559875
IaTJhUGICmO9xcL3605RW8QHneN2,108,-814.5013944338469,True,1,0,0.7962962962962963,0.2037037037037037,0.12862908268207612,0.4237821524351877,0.8713709173179238,0.5762178475648123,1003.5526039077774,2077.870659147118,266.55881140726314,791.9024786745136,1074.3180552393408
kI0YdycDU0X5hcoEPjEON3Ionyd2,87,-710.1462918471972,True,0,1,0.9770114942528736,0.022988505747126436,0.01190476190476237,1.0,0.9880952380952376,3.2746407062725958e-211,1619.784705883615,10751.850000023842,821.9823846698372,218.95001140623663,9132.065294140226
YEU5ox3jteVINfdSTg5ymqYcS9o2,68,-535.066506182444,True,0,1,0.7647058823529411,0.23529411764705882,0.08924878025430306,0.32071747090882613,0.910751219745697,0.6792825290911739,1224.5133067302324,3348.721188968835,332.733857186457,1381.3256996258187,2124.207882238603
GEwkBw3YHaNp3TCh9YS9PKVfavz1,77,-611.6819938753523,True,0,1,0.974025974025974,0.025974025974025976,0.013513513513667561,1.0,0.9864864864863325,4.750760503884096e-48,1288.6319999953676,7827.449999993823,638.3055760698061,576.8500044152861,6538.817999998456
EEodWwGh0wWq5f8JmzfKvq0lyeu1,96,-705.278193551608,True,0,1,0.90625,0.09375,0.06733475297463429,0.6715465990504608,0.9326652470253657,0.32845340094953923,898.5553207107566,3964.3085191570813,230.73255920585967,2692.817037468051,3065.753198446325
c0hRe9PCPPZs3HWFqhIQargNlp52,85,-648.0497267508,True,0,1,0.8235294117647058,0.17647058823529413,0.09842140882671117,0.45208954986681504,0.9015785911732889,0.547910450133185,1280.3258005903979,2574.69460262897,318.91877285943013,825.3187790427562,1294.3688020385723
biQ16yPcCKSkJQhSxUKcDc8gm8I2,128,-1002.2156883112908,True,0,1,0.9140625,0.0859375,0.09558192150587558,0.9999999999999641,0.9044180784941244,3.585511566338896e-14,1606.6503742786958,3254.3882378844837,491.2368102400162,370.42032393509015,1647.7378636057879
OExlWyngGfPrScDYjaRcv5PIAet1,66,-480.98438829736216,True,0,1,0.8636363636363636,0.13636363636363635,0.10542653153155261,0.669726299687458,0.8945734684684474,0.33027370031254194,972.2158412304885,3387.4179937401195,184.28510357866756,1619.9589078324236,2415.202152509631
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,81,-671.3480092471546,True,1,0,0.8518518518518519,0.14814814814814814,0.09050978859995981,0.5662278222050026,0.90949021140004,0.4337721777949974,1463.5553202778417,5674.035654432406,574.8684082002562,2967.1688625012143,4210.480334154564
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,101,-815.4977154015679,True,0,1,0.8316831683168316,0.16831683168316833,0.17198584330528863,0.7386986667830416,0.8280141566947115,0.2613013332169583,1398.5150845398525,3921.423547105995,389.79245317685525,2425.2335543122053,2522.9084625661426
VwTymW8T68MfpnJvZ2X97ILqDWS2,81,-591.3525471529503,True,1,0,0.6049382716049383,0.3950617283950617,0.1972503464715772,0.2997709022924431,0.8027496535284229,0.7002290977075569,1127.0079801077534,1858.8701094036132,152.1805575835109,520.8158873550902,731.8621292958599
hrRr560eFBNwJ0CcUjCqtSD8TdP2,87,-638.2764342764003,True,1,0,0.7126436781609196,0.28735632183908044,0.14032371212413433,0.32229490182467174,0.8596762878758657,0.6777050981753282,887.1463180415689,1717.2947426957573,177.93936264347434,658.4663903376647,830.1484246541885
G9VruXninjUdE9czK2DambZl5li2,99,-793.7320978966364,True,1,0,0.8787878787878788,0.12121212121212122,0.0862106115994692,0.5625955713671612,0.9137893884005308,0.43740442863283874,1354.477050591265,3624.3740228778483,492.54640449416814,1435.4716947359536,2269.896972286583
0ZtXlQtAJkW6jS21vfMOtNL4OnL2,77,-589.6045728590649,True,0,1,0.974025974025974,0.025974025974025976,0.01351351351392841,0.9999999999999216,0.9864864864860715,7.845416045360647e-14,1156.370666666148,5834.749999947754,477.6935428413252,486.95000531213225,4678.379333281606
zxG9mUnF7uRkaOKSoCPsiRZzr372,96,-772.6145257844839,True,0,1,0.9270833333333334,0.07291666666666667,0.09266114415367065,0.9999999999997602,0.9073388558463295,2.3968625761023836e-13,1629.3839716952239,5390.946243315492,537.5942759760218,2010.9746797543678,3761.5622716202683
CUNlBEszJVRGK1jWlTaOaCqpDg53,76,-582.8008230970156,True,0,1,0.9473684210526315,0.05263157894736842,0.03888341719975991,0.7359288628298636,0.96111658280024,0.2640711371701364,1275.5713566138693,3263.087528491769,431.38982415614794,1358.658264596405,1987.5161718778995
06qcrpGKL6Vc3LVplFQC90VAcRm1,82,-600.854787300258,True,0,1,0.8536585365853658,0.14634146341463414,0.11059332679054892,0.5704105884941837,0.8894066732094511,0.42958941150581625,879.6426140860427,2045.7217003220696,228.80234956726378,750.5417475860514,1166.0790862360268
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,60,-445.3919059326579,True,0,1,0.9166666666666666,0.08333333333333333,0.12630325267702525,0.9999999392604536,0.8736967473229748,6.073954648025085e-08,1147.685575644465,2377.8788739560973,289.29831991269776,885.8426069014702,1230.1932983116324
